sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
705,SNX22,1,0.49889,0.24273,905.5,389,908,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1373,PIGS,1,0.49751,0.29332,908.0,160,909,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
543,ZZZ3,1,0.49723,0.26355,908.5,520,910,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
581,NYNRIN,0,0.49709,0.27629,908.75,505,911,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1359,KRTAP19-7,0,0.49612,0.08648,910.5,762,912,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
331,DNAAF11,1,0.49598,0.06422,910.75,773,913,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
731,CTSH,0,0.49571,0.19688,911.25,534,914,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
460,CA10,0,0.49474,0.1155,913.0,611,915,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
182,NRF1,0,0.49432,0.25649,913.75,411,916,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1464,PSMD6,1,0.49432,0.09871,913.75,761,917,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1333,XRN1,1,0.49404,0.16742,914.25,513,918,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1400,TENM4,0,0.49335,0.09082,915.5,706,919,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1791,KDM4F,0,0.49321,0.33051,915.75,130,920,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1157,ACTMAP,1,0.49266,0.30702,916.75,370,921,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1252,TCF12,1,0.49266,0.26268,916.75,599,921,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1688,PI4KB,1,0.49252,0.14161,917.0,716,923,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
6,OSGIN2,0,0.49252,0.24481,917.0,610,924,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1611,CTBP1,0,0.49224,0.30595,917.5,327,925,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
458,CHAF1A,0,0.49197,0.12324,918.0,616,926,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
571,MYOZ2,1,0.49197,0.12275,918.0,720,926,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1067,GGNBP2,1,0.48975,0.22291,922.0,367,928,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1086,SNAPC2,1,0.48878,0.20027,923.75,486,929,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1719,CROCC2,0,0.48878,0.09686,923.75,704,930,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1223,WT1,0,0.48781,0.27253,925.5,372,931,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
408,ENPP1,1,0.48684,0.15431,927.25,694,932,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
106,SYNDIG1,1,0.48656,0.1356,927.75,696,933,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
537,CDKL2,1,0.48643,0.16135,928.0,647,934,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
566,MT4,1,0.48601,0.18439,928.75,455,935,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
638,PAGE3,0,0.48546,0.12648,929.75,626,936,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1271,DDC,1,0.48518,0.07966,930.25,774,937,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1484,SEC16B,0,0.48463,0.10052,931.25,719,938,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
318,RSAD1,0,0.48366,0.29253,933.0,231,939,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1231,KMT5C,1,0.48338,0.12576,933.5,715,940,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1569,NDUFAF1,1,0.48338,0.2636,933.5,635,941,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
636,GDF6,0,0.48213,0.3089,935.75,418,942,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
333,KCNIP4,0,0.4813,0.27909,937.25,320,943,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
219,SMIM41,0,0.47604,0.23042,946.75,614,944,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1075,PAX2,0,0.47493,0.01714,948.75,923,945,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1266,KCNH7,1,0.47493,0.17404,948.75,567,946,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1639,GPR12,0,0.4741,0.19017,950.25,760,947,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1344,FAM83G,0,0.4741,0.02426,950.25,911,948,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
124,XRCC2,0,0.47355,0.01386,951.25,926,949,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
307,PPP1R3A,1,0.47299,0.18721,952.25,609,950,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1477,TSEN15,1,0.47258,0.15111,953.0,616,951,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
697,CLEC2D,0,0.47216,0.0872,953.75,820,952,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
428,CMIP,0,0.47216,0.26921,953.75,542,953,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
399,FBXW7,1,0.47175,0.08625,954.5,746,954,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1158,PKP1,1,0.47147,0.04043,955.0,871,955,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
202,SCAF4,0,0.47091,0.10073,956.0,689,956,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
83,HSPA4,0,0.47091,0.15223,956.0,632,957,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
205,BFSP2,1,0.47064,0.11947,956.5,780,958,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1270,ZNF346,1,0.47036,0.09556,957.0,797,959,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1130,NDUFS2,1,0.47036,0.28748,957.0,640,960,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Lower-priority / background candidate
1229,BEND6,0,0.46967,0.24015,958.25,673,961,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1329,MGAM2,1,0.46967,0.24531,958.25,718,961,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1446,CT45A1,0,0.46925,0.1952,959.0,444,963,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1559,XKR6,1,0.46925,0.31561,959.0,458,964,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1216,COL6A1,0,0.46911,0.04217,959.25,868,965,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1304,ESPL1,0,0.46773,0.1867,961.75,545,966,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1525,PLEKHA4,1,0.46759,0.11111,962.0,667,967,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1511,MEX3D,0,0.46704,0.19876,963.0,742,968,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1545,RAP1GAP,1,0.46634,0.15301,964.25,653,969,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1459,AFG3L2,0,0.4662,0.07113,964.5,795,970,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1228,POLQ,1,0.4662,0.08204,964.5,862,970,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1141,NUP133,1,0.46537,0.15353,966.0,639,972,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1563,CERKL,0,0.46496,0.05031,966.75,886,973,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
296,GBA2,0,0.46399,0.29274,968.5,221,974,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
955,SMCO2,1,0.46371,0.00643,969.0,952,975,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
392,SPRY2,0,0.4633,0.12625,969.75,752,976,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1279,DHFR2,1,0.4626,0.11071,971.0,803,977,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
137,DYNLT3,1,0.46177,0.24893,972.5,387,978,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1096,NOC3L,1,0.4615,0.29873,973.0,587,979,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1800,IGF2BP1,1,0.46039,0.10875,975.0,707,980,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1520,APLP1,0,0.46011,0.29243,975.5,701,981,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
363,GEMIN2,0,0.45997,0.19044,975.75,560,982,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1506,MCF2,0,0.4597,0.06353,976.25,816,983,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
744,SBF2,0,0.45928,0.14976,977.0,620,984,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
821,HOATZ,0,0.45886,0.08188,977.75,760,985,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
605,BICDL2,1,0.45886,0.30204,977.75,215,985,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1638,SPINK2,1,0.45748,0.20585,980.25,430,987,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1696,KDM2B,1,0.45706,0.23501,981.0,356,988,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
964,WDR43,0,0.45623,0.338,982.5,183,989,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
86,KICS2,0,0.45582,0.18789,983.25,478,990,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
872,PCNX4,1,0.45568,0.11772,983.5,794,991,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
855,PRMT6,1,0.45526,0.27565,984.25,523,992,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
983,MON1B,1,0.45471,0.12751,985.25,667,993,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1723,SSPN,1,0.45416,0.20675,986.25,688,994,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1744,PML,1,0.45388,0.10446,986.75,729,995,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1380,REXO2,0,0.4518,0.1993,990.5,497,996,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
781,ZBED3,0,0.45111,0.07565,991.75,831,997,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1047,MAGEB6,0,0.45028,0.31185,993.25,288,998,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1233,NFAT5,0,0.44945,0.14781,994.75,799,999,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
109,DNAI2,0,0.44695,0.13818,999.25,763,1000,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1160,CECR2,0,0.44598,0.1051,1001.0,815,1001,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1039,ALDH16A1,1,0.44557,0.15807,1001.75,646,1002,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1393,SNF8,1,0.44543,0.31139,1002.0,467,1003,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
953,ZNF257,0,0.44529,0.3603,1002.25,129,1004,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
874,GFI1,1,0.44529,0.05395,1002.25,912,1005,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
432,SRP54,1,0.44474,0.27114,1003.25,317,1006,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
327,CCSER1,1,0.44432,0.14988,1004.0,832,1007,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1043,HTR1E,0,0.44404,0.21343,1004.5,540,1008,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1277,PEPD,0,0.44391,0.23432,1004.75,378,1009,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
311,CACNA1I,0,0.44377,0.03836,1005.0,925,1010,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
405,NDUFAB1,1,0.44363,0.09725,1005.25,819,1011,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
68,SP9,0,0.44224,0.22245,1007.75,407,1012,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
544,IFNW1,0,0.44211,0.17006,1008.0,684,1013,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
618,HAS2,0,0.44155,0.04073,1009.0,909,1014,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1670,DDX47,0,0.44127,0.13018,1009.5,689,1015,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
489,CHD1L,1,0.44114,0.04023,1009.75,916,1016,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
900,RAI1,0,0.44086,0.23119,1010.25,663,1017,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
281,FAM91A1,1,0.44017,0.16916,1011.5,591,1018,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1211,TECTA,0,0.44003,0.22127,1011.75,415,1019,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
148,MRAP,0,0.44003,0.11046,1011.75,840,1020,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1115,APLP2,0,0.43975,0.1304,1012.25,694,1021,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
708,NRP2,1,0.43947,0.09514,1012.75,827,1022,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1668,SCN4A,0,0.43934,0.08761,1013.0,899,1023,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1256,GLB1L,0,0.43906,0.11183,1013.5,810,1024,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1286,INHBB,0,0.4385,0.16233,1014.5,734,1025,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
140,PDE3B,1,0.43809,0.18993,1015.25,726,1026,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
611,IRS2,1,0.43767,0.09084,1016.0,777,1027,Glucose_metabolism_transport_or_insulin_secretion,1,False,2,Glucose_metabolism_transport; Insulin_signalling,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,,,Current-positive low-rank / possible model miss
1741,RHOT2,1,0.43753,0.14338,1016.25,642,1028,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
652,NCR3LG1,0,0.43643,0.14821,1018.25,815,1029,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
446,COPB1,0,0.43615,0.02194,1018.75,961,1030,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1492,DENND1A,1,0.43615,0.03488,1018.75,930,1031,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1185,LARP4B,0,0.43546,0.13777,1020.0,660,1032,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
608,ISL1,1,0.43532,0.27489,1020.25,312,1033,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,,,Current-positive low-rank / possible model miss
36,SLC22A2,0,0.43532,0.10376,1020.25,771,1034,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1093,ZNF404,1,0.4349,0.02269,1021.0,975,1035,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
417,REL,0,0.43476,0.16254,1021.25,737,1036,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
785,CXXC1,1,0.43393,0.08027,1022.75,869,1037,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
240,DGLUCY,1,0.4338,0.13371,1023.0,672,1038,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
863,GCGR,1,0.43352,0.23453,1023.5,402,1039,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
147,UHRF1,0,0.43283,0.17719,1024.75,557,1040,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1472,SNX29,1,0.43227,0.19791,1025.75,691,1041,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1760,IL1RAPL2,0,0.43227,0.16623,1025.75,697,1041,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
207,CUL7,0,0.43199,0.28873,1026.25,659,1043,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
804,SPDYE3,1,0.43172,0.10219,1026.75,780,1044,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
541,SCAF1,1,0.4313,0.08336,1027.5,883,1045,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1243,CDO1,1,0.43019,0.25612,1029.5,657,1046,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
84,SHLD2,1,0.43006,0.28325,1029.75,410,1047,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
720,WRN,0,0.4295,0.12589,1030.75,792,1048,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
276,CCDC8,0,0.42936,0.14242,1031.0,686,1049,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1478,ST8SIA4,1,0.42936,0.17509,1031.0,612,1050,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
609,C20ORF173,1,0.42922,0.11874,1031.25,848,1051,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
780,NDUFA2,1,0.42909,0.28605,1031.5,613,1052,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Current-positive low-rank / possible model miss
249,ROPN1,0,0.42909,0.31751,1031.5,216,1052,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1198,GPHN,0,0.42839,0.29308,1032.75,301,1054,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
113,LDLRAD1,1,0.42825,0.21214,1033.0,586,1055,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
251,SEPHS1,1,0.42673,0.11845,1035.75,735,1056,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
538,C1GALT1,0,0.42659,0.24084,1036.0,539,1057,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
391,HMBS,0,0.42645,0.08261,1036.25,904,1058,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
707,PKN3,1,0.42604,0.25378,1037.0,362,1059,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
119,C11ORF24,0,0.42604,0.26723,1037.0,342,1060,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
792,TRMT10C,0,0.42562,0.28759,1037.75,623,1061,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
324,TSPAN8,0,0.42562,0.04922,1037.75,943,1061,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
73,TMEM168,0,0.42479,0.12871,1039.25,744,1063,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1803,AKAP3,0,0.42465,0.15478,1039.5,779,1064,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1118,IFFO2,0,0.42438,0.16688,1040.0,604,1065,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
23,HAGHL,1,0.42355,0.16185,1041.5,725,1066,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1325,BMP8A,0,0.42327,0.22663,1042.0,436,1067,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1755,GOLGA8B,0,0.42313,0.1452,1042.25,685,1068,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
314,ABCA7,1,0.42285,0.11947,1042.75,871,1069,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
289,BORA,0,0.42202,0.12351,1044.25,739,1070,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
323,ATP8B2,0,0.42161,0.13379,1045.0,789,1071,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
192,TEX101,0,0.42091,0.16648,1046.25,849,1072,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1221,JAZF1,0,0.42078,0.13657,1046.5,700,1073,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
1781,OR6A2,0,0.42022,0.05315,1047.5,965,1074,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1322,LRR1,0,0.42022,0.10867,1047.5,788,1075,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1588,PPP1R3B,1,0.42008,0.26871,1047.75,546,1076,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1519,GPR176,0,0.41801,0.01935,1051.5,1018,1077,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
254,ZNF816,1,0.41731,0.22711,1052.75,765,1078,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
491,DCAF5,0,0.41676,0.04118,1053.75,955,1079,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1711,KCNU1,1,0.41662,0.16554,1054.0,664,1080,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1171,KCNJ11,1,0.4162,0.13348,1054.75,724,1081,Beta_cell_function_or_development; Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,4,False,3,Incretin_diabetes_pharmacology; Insulin_secretion_KATP_Ca; Known_T2D_GWAS_loci,True,4.0,Beta_cell_function_or_development; Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion; Known_T2D_GWAS_or_genetic_risk,0,,,,Current-positive low-rank / possible model miss
938,KCNQ1,0,0.41565,0.02624,1055.75,1006,1082,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
619,NDUFS5,0,0.41524,0.0529,1056.5,934,1083,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
146,ACOT6,0,0.41496,0.2189,1057.0,654,1084,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1618,ARF3,1,0.4133,0.03649,1060.0,992,1085,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1367,NDUFC1,1,0.41302,0.2764,1060.5,528,1086,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1354,SUN5,0,0.41288,0.22666,1060.75,501,1087,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
135,MRPS16,1,0.41233,0.19294,1061.75,818,1088,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
18,PNOC,0,0.41191,0.29009,1062.5,327,1089,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
830,SLC39A6,1,0.41177,0.13985,1062.75,901,1090,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1488,PDX1,1,0.41136,0.14981,1063.5,668,1091,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,,,Current-positive low-rank / possible model miss
1411,NOL6,0,0.4108,0.22953,1064.5,507,1092,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1085,RIT2,0,0.41039,0.13071,1065.25,839,1093,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
167,MFSD6L,0,0.40983,0.13355,1066.25,895,1094,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
64,MICALL1,1,0.4097,0.16855,1066.5,724,1095,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
684,NDUFV3,0,0.40928,0.19205,1067.25,685,1096,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1402,FAIM2,1,0.40886,0.177,1068.0,623,1097,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
476,GRIN2D,1,0.40845,0.1238,1068.75,735,1098,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1626,ZNF670,1,0.40623,0.03401,1072.75,1007,1099,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
308,ALG13,0,0.40609,0.26849,1073.0,702,1100,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1675,ZBTB24,1,0.40596,0.1129,1073.25,885,1101,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1683,ANKRD55,0,0.40596,0.13409,1073.25,772,1101,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
197,KRT9,1,0.40568,0.02815,1073.75,1028,1103,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
421,FOXK1,0,0.40499,0.05255,1075.0,979,1104,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1493,FMR1,1,0.40485,0.16987,1075.25,677,1105,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1713,NEUROD1,1,0.40485,0.38031,1075.25,131,1105,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,,,Current-positive low-rank / possible model miss
1521,SLC2A2,1,0.40471,0.12964,1075.5,787,1107,Glucose_metabolism_transport_or_insulin_secretion,1,False,1,Glucose_metabolism_transport,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,,,Current-positive low-rank / possible model miss
665,AVEN,0,0.40443,0.15479,1076.0,675,1108,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
306,ZDHHC13,1,0.40402,0.09364,1076.75,870,1109,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1026,C1ORF174,1,0.40374,0.27551,1077.25,341,1110,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1662,SLC16A11,1,0.40291,0.09481,1078.75,840,1111,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
238,NFATC2,1,0.40194,0.13923,1080.5,790,1112,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
525,DRD3,0,0.4018,0.34811,1080.75,169,1113,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1263,LIN7A,1,0.40125,0.14328,1081.75,852,1114,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
737,RIGI,0,0.40083,0.13754,1082.5,746,1115,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1605,ADM5,0,0.40028,0.31566,1083.5,287,1116,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
96,HMHB1,0,0.39972,0.2317,1084.5,657,1117,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
496,MAGEA4,0,0.39945,0.12116,1085.0,930,1118,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1365,LCORL,1,0.39903,0.26587,1085.75,432,1119,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1037,SOCS2,0,0.39848,0.13352,1086.75,768,1120,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
685,SETD1B,0,0.39834,0.17775,1087.0,617,1121,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1398,APOBR,0,0.39751,0.11299,1088.5,853,1122,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1312,TET1,1,0.39737,0.12707,1088.75,907,1123,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1174,DYNC2I2,1,0.39695,0.21395,1089.5,535,1124,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
