model_name,sample_index,gene_symbol,true_label,mean_oof_score,sd_oof_score,mean_threshold,pred_vote_rate,n_oof_predictions,aggregated_pred_label,outcome,rank_desc,percentile_rank,display_name
Genomic_only_K3K4Basic,1294,EIF4E2,1,0.52899,0.01953,0.53809,0.6,5,1,TP,639,0.64654,Genomic-only
Genomic_only_K3K4Basic,1295,CPSF3,0,0.38398,0.05311,0.54083,0.0,5,0,TN,1640,0.09197,Genomic-only
Genomic_only_K3K4Basic,1296,ZNF430,0,0.49736,0.02858,0.58292,0.0,5,0,TN,834,0.5385,Genomic-only
Genomic_only_K3K4Basic,1297,POTEJ,1,0.61671,0.04146,0.56548,1.0,5,1,TP,252,0.86094,Genomic-only
Genomic_only_K3K4Basic,1298,GBP6,0,0.42442,0.02584,0.5718,0.0,5,0,TN,1388,0.23158,Genomic-only
Genomic_only_K3K4Basic,1299,CDKAL1,1,0.54904,0.03666,0.54241,0.6,5,1,TP,521,0.71191,Genomic-only
Genomic_only_K3K4Basic,1300,MINDY1,1,0.66647,0.01521,0.54928,1.0,5,1,TP,111,0.93906,Genomic-only
Genomic_only_K3K4Basic,1301,CHERP,1,0.59914,0.02336,0.54494,0.8,5,1,TP,306,0.83102,Genomic-only
Genomic_only_K3K4Basic,1302,ADCY5,0,0.39164,0.02819,0.53816,0.0,5,0,TN,1598,0.11524,Genomic-only
Genomic_only_K3K4Basic,1303,EFHB,1,0.55315,0.04344,0.53827,0.6,5,1,TP,505,0.72078,Genomic-only
Genomic_only_K3K4Basic,1304,ESPL1,0,0.42769,0.03302,0.5334,0.0,5,0,TN,1369,0.2421,Genomic-only
Genomic_only_K3K4Basic,1305,ZFPM2,0,0.5404,0.02256,0.52259,0.6,5,1,FP,575,0.68199,Genomic-only
Genomic_only_K3K4Basic,1306,ADRB1,0,0.52643,0.0404,0.54078,0.4,5,0,TN,651,0.63989,Genomic-only
Genomic_only_K3K4Basic,1307,TCEANC2,1,0.66715,0.00749,0.54069,1.0,5,1,TP,106,0.94183,Genomic-only
Genomic_only_K3K4Basic,1308,PRR14L,1,0.47911,0.0272,0.51777,0.0,5,0,FN,974,0.46094,Genomic-only
Genomic_only_K3K4Basic,1309,SYTL1,0,0.50442,0.03464,0.52736,0.6,5,1,FP,784,0.5662,Genomic-only
Genomic_only_K3K4Basic,1310,RAD21L1,0,0.49291,0.04499,0.50603,0.4,5,0,TN,866,0.52078,Genomic-only
Genomic_only_K3K4Basic,1311,PCDH17,1,0.6149,0.02993,0.542,0.8,5,1,TP,256,0.85873,Genomic-only
Genomic_only_K3K4Basic,1312,TET1,1,0.41955,0.01567,0.53347,0.0,5,0,FN,1419,0.2144,Genomic-only
Genomic_only_K3K4Basic,1313,DGKB,1,0.6299,0.03929,0.55121,1.0,5,1,TP,220,0.87867,Genomic-only
Genomic_only_K3K4Basic,1314,KRTAP20-1,1,0.46829,0.03016,0.52117,0.0,5,0,FN,1056,0.41551,Genomic-only
Genomic_only_K3K4Basic,1315,NKX6-3,0,0.59494,0.04181,0.57163,0.6,5,1,FP,318,0.82438,Genomic-only
Genomic_only_K3K4Basic,1316,ALPK2,1,0.66326,0.03373,0.52468,1.0,5,1,TP,121,0.93352,Genomic-only
Genomic_only_K3K4Basic,1317,ARHGAP5,1,0.48442,0.02332,0.54955,0.0,5,0,FN,936,0.48199,Genomic-only
Genomic_only_K3K4Basic,1318,G6PC2,1,0.47339,0.03203,0.57967,0.0,5,0,FN,1014,0.43878,Genomic-only
Genomic_only_K3K4Basic,1319,TSHZ3,0,0.38991,0.03304,0.57072,0.0,5,0,TN,1611,0.10803,Genomic-only
Genomic_only_K3K4Basic,1320,SH3RF1,1,0.53164,0.00875,0.55201,0.4,5,0,FN,618,0.65817,Genomic-only
Genomic_only_K3K4Basic,1321,NDUFB1,1,0.41934,0.0537,0.57986,0.0,5,0,FN,1422,0.21274,Genomic-only
Genomic_only_K3K4Basic,1322,LRR1,0,0.44258,0.01523,0.53215,0.0,5,0,TN,1251,0.30748,Genomic-only
Genomic_only_K3K4Basic,1323,APPBP2,0,0.35422,0.06721,0.53619,0.0,5,0,TN,1737,0.03823,Genomic-only
Genomic_only_K3K4Basic,1324,KSR2,0,0.51153,0.05884,0.5768,0.4,5,0,TN,741,0.59003,Genomic-only
Genomic_only_K3K4Basic,1325,BMP8A,0,0.56622,0.0315,0.51693,1.0,5,1,FP,436,0.759,Genomic-only
Genomic_only_K3K4Basic,1326,ZNF41,0,0.48815,0.0329,0.53936,0.0,5,0,TN,905,0.49917,Genomic-only
Genomic_only_K3K4Basic,1327,CLIC5,1,0.73656,0.02685,0.55004,1.0,5,1,TP,20,0.98947,Genomic-only
Genomic_only_K3K4Basic,1328,CDC6,0,0.47919,0.0561,0.53931,0.2,5,0,TN,973,0.4615,Genomic-only
Genomic_only_K3K4Basic,1329,MGAM2,1,0.38769,0.02495,0.55911,0.0,5,0,FN,1622,0.10194,Genomic-only
Genomic_only_K3K4Basic,1330,ERF,0,0.41864,0.01434,0.5109,0.0,5,0,TN,1428,0.20942,Genomic-only
Genomic_only_K3K4Basic,1331,IQCN,1,0.26414,0.04865,0.53245,0.0,5,0,FN,1805,0.00055,Genomic-only
Genomic_only_K3K4Basic,1332,MLH3,0,0.40594,0.02449,0.54383,0.0,5,0,TN,1511,0.16344,Genomic-only
Genomic_only_K3K4Basic,1333,XRN1,1,0.55168,0.05591,0.55579,0.6,5,1,TP,513,0.71634,Genomic-only
Genomic_only_K3K4Basic,1334,OR6C75,0,0.42331,0.01724,0.55087,0.0,5,0,TN,1395,0.2277,Genomic-only
Genomic_only_K3K4Basic,1335,BACH2,1,0.41218,0.03143,0.52084,0.0,5,0,FN,1470,0.18615,Genomic-only
Genomic_only_K3K4Basic,1336,AGTR2,1,0.54611,0.01469,0.55194,0.6,5,1,TP,542,0.70028,Genomic-only
Genomic_only_K3K4Basic,1337,CDS2,0,0.49176,0.0426,0.53369,0.0,5,0,TN,876,0.51524,Genomic-only
Genomic_only_K3K4Basic,1338,SOX12,1,0.46981,0.02875,0.52599,0.2,5,0,FN,1043,0.42272,Genomic-only
Genomic_only_K3K4Basic,1339,FAM90A14,1,0.45402,0.01261,0.54394,0.0,5,0,FN,1157,0.35956,Genomic-only
Genomic_only_K3K4Basic,1340,ANKFN1,0,0.45708,0.02032,0.53058,0.0,5,0,TN,1141,0.36842,Genomic-only
Genomic_only_K3K4Basic,1341,GP2,0,0.43877,0.03131,0.56987,0.0,5,0,TN,1280,0.29141,Genomic-only
Genomic_only_K3K4Basic,1342,ZNF536,0,0.66661,0.04404,0.52591,1.0,5,1,FP,110,0.93961,Genomic-only
Genomic_only_K3K4Basic,1343,TOM1,0,0.41875,0.04434,0.53871,0.0,5,0,TN,1426,0.21053,Genomic-only
Genomic_only_K3K4Basic,1344,FAM83G,0,0.48763,0.02653,0.57813,0.0,5,0,TN,911,0.49584,Genomic-only
Genomic_only_K3K4Basic,1345,ANAPC4,1,0.50172,0.02699,0.54816,0.2,5,0,FN,805,0.55457,Genomic-only
Genomic_only_K3K4Basic,1346,FN3KRP,1,0.56403,0.02155,0.53531,0.8,5,1,TP,446,0.75346,Genomic-only
Genomic_only_K3K4Basic,1347,TMEM94,1,0.5262,0.02943,0.52789,0.6,5,1,TP,653,0.63878,Genomic-only
Genomic_only_K3K4Basic,1348,NSD1,0,0.48332,0.04962,0.56505,0.0,5,0,TN,950,0.47424,Genomic-only
Genomic_only_K3K4Basic,1349,SVIL,1,0.36804,0.03291,0.53353,0.0,5,0,FN,1696,0.06094,Genomic-only
Genomic_only_K3K4Basic,1350,SHROOM1,0,0.55887,0.02738,0.52445,0.6,5,1,FP,474,0.73795,Genomic-only
Genomic_only_K3K4Basic,1351,FAM200B,1,0.52587,0.03719,0.53014,0.4,5,0,FN,658,0.63601,Genomic-only
Genomic_only_K3K4Basic,1352,ARHGAP19,1,0.69516,0.02779,0.54098,1.0,5,1,TP,52,0.97174,Genomic-only
Genomic_only_K3K4Basic,1353,DDI1,0,0.55645,0.04028,0.52913,0.6,5,1,FP,488,0.73019,Genomic-only
Genomic_only_K3K4Basic,1354,SUN5,0,0.55402,0.02437,0.54515,0.8,5,1,FP,501,0.72299,Genomic-only
Genomic_only_K3K4Basic,1355,PCDHGB1,0,0.4395,0.01726,0.54968,0.0,5,0,TN,1270,0.29695,Genomic-only
Genomic_only_K3K4Basic,1356,MEIOC,1,0.43786,0.01186,0.54097,0.0,5,0,FN,1287,0.28754,Genomic-only
Genomic_only_K3K4Basic,1357,SCYGR4,0,0.41583,0.047,0.54241,0.0,5,0,TN,1448,0.19834,Genomic-only
Genomic_only_K3K4Basic,1358,TRAF3,1,0.48124,0.04629,0.54019,0.2,5,0,FN,959,0.46925,Genomic-only
Genomic_only_K3K4Basic,1359,KRTAP19-7,0,0.49079,0.01693,0.56708,0.0,5,0,TN,888,0.50859,Genomic-only
Genomic_only_K3K4Basic,1360,GSAP,1,0.56714,0.03002,0.55087,0.6,5,1,TP,435,0.75956,Genomic-only
Genomic_only_K3K4Basic,1361,TCOF1,0,0.51658,0.03451,0.55535,0.2,5,0,TN,709,0.60776,Genomic-only
Genomic_only_K3K4Basic,1362,RHBDL3,1,0.66938,0.0327,0.54323,1.0,5,1,TP,104,0.94294,Genomic-only
Genomic_only_K3K4Basic,1363,RRP12,0,0.67682,0.02021,0.54063,1.0,5,1,FP,93,0.94903,Genomic-only
Genomic_only_K3K4Basic,1364,CFAP44,0,0.43197,0.02549,0.54388,0.0,5,0,TN,1330,0.26371,Genomic-only
Genomic_only_K3K4Basic,1365,LCORL,1,0.5678,0.01662,0.53409,0.8,5,1,TP,432,0.76122,Genomic-only
Genomic_only_K3K4Basic,1366,AKAP11,1,0.71889,0.03114,0.55131,1.0,5,1,TP,27,0.9856,Genomic-only
Genomic_only_K3K4Basic,1367,NDUFC1,1,0.35591,0.06379,0.54053,0.0,5,0,FN,1733,0.04044,Genomic-only
Genomic_only_K3K4Basic,1368,SMC1A,0,0.68675,0.02239,0.54809,1.0,5,1,FP,69,0.96233,Genomic-only
Genomic_only_K3K4Basic,1369,TENT5C,0,0.5378,0.02889,0.56878,0.2,5,0,TN,588,0.67479,Genomic-only
Genomic_only_K3K4Basic,1370,CLEC18B,0,0.40103,0.00973,0.53929,0.0,5,0,TN,1547,0.14349,Genomic-only
Genomic_only_K3K4Basic,1371,PPIP5K2,0,0.57417,0.03793,0.52802,0.8,5,1,FP,409,0.77396,Genomic-only
Genomic_only_K3K4Basic,1372,WASHC2C,1,0.53968,0.02595,0.54156,0.4,5,0,FN,577,0.68089,Genomic-only
Genomic_only_K3K4Basic,1373,PIGS,1,0.64753,0.0106,0.56229,1.0,5,1,TP,160,0.91191,Genomic-only
Genomic_only_K3K4Basic,1374,CRTC1,1,0.63841,0.02452,0.5304,1.0,5,1,TP,190,0.89529,Genomic-only
Genomic_only_K3K4Basic,1375,PLEKHM3,0,0.3628,0.01989,0.52755,0.0,5,0,TN,1713,0.05152,Genomic-only
Genomic_only_K3K4Basic,1376,FMO5,1,0.62849,0.03334,0.52488,1.0,5,1,TP,224,0.87645,Genomic-only
Genomic_only_K3K4Basic,1377,CLASP2,0,0.35127,0.04061,0.56548,0.0,5,0,TN,1745,0.0338,Genomic-only
Genomic_only_K3K4Basic,1378,RSPH10B2,0,0.51995,0.01792,0.53244,0.4,5,0,TN,688,0.61939,Genomic-only
Genomic_only_K3K4Basic,1379,NRK,0,0.40724,0.02212,0.57399,0.0,5,0,TN,1498,0.17064,Genomic-only
Genomic_only_K3K4Basic,1380,REXO2,0,0.55437,0.04403,0.56987,0.6,5,1,FP,497,0.72521,Genomic-only
Genomic_only_K3K4Basic,1381,NDUFA7,1,0.56141,0.03512,0.51476,0.8,5,1,TP,460,0.74571,Genomic-only
Genomic_only_K3K4Basic,1382,SCD5,0,0.46486,0.03297,0.5314,0.0,5,0,TN,1078,0.40332,Genomic-only
Genomic_only_K3K4Basic,1383,IKZF5,1,0.39598,0.02329,0.50929,0.0,5,0,FN,1571,0.13019,Genomic-only
Genomic_only_K3K4Basic,1384,FAT3,0,0.48016,0.03126,0.5263,0.0,5,0,TN,968,0.46427,Genomic-only
Genomic_only_K3K4Basic,1385,ERVV-1,0,0.58102,0.02813,0.5321,0.6,5,1,FP,381,0.78947,Genomic-only
Genomic_only_K3K4Basic,1386,CCDC92,0,0.44843,0.03746,0.54664,0.0,5,0,TN,1205,0.33296,Genomic-only
Genomic_only_K3K4Basic,1387,SLC5A2,1,0.35982,0.01991,0.56402,0.0,5,0,FN,1724,0.04543,Genomic-only
Genomic_only_K3K4Basic,1388,RUSC2,0,0.41549,0.04429,0.5481,0.0,5,0,TN,1451,0.19668,Genomic-only
Genomic_only_K3K4Basic,1389,TMEM184C,0,0.49582,0.04559,0.5337,0.4,5,0,TN,844,0.53296,Genomic-only
Genomic_only_K3K4Basic,1390,OR5I1,1,0.6218,0.03187,0.51019,1.0,5,1,TP,246,0.86427,Genomic-only
Genomic_only_K3K4Basic,1391,FGGY,1,0.51349,0.05019,0.5412,0.4,5,0,FN,731,0.59557,Genomic-only
Genomic_only_K3K4Basic,1392,RCCD1,1,0.69292,0.02826,0.54111,1.0,5,1,TP,55,0.97008,Genomic-only
Genomic_only_K3K4Basic,1393,SNF8,1,0.3279,0.03208,0.51558,0.0,5,0,FN,1791,0.00831,Genomic-only
Genomic_only_K3K4Basic,1394,WDR20,1,0.47326,0.05004,0.51857,0.0,5,0,FN,1017,0.43712,Genomic-only
Genomic_only_K3K4Basic,1395,CALCR,0,0.71078,0.03437,0.55001,1.0,5,1,FP,38,0.9795,Genomic-only
Genomic_only_K3K4Basic,1396,MTMR4,1,0.49687,0.01775,0.53913,0.0,5,0,FN,838,0.53629,Genomic-only
Genomic_only_K3K4Basic,1397,LCE2D,0,0.43443,0.02765,0.53108,0.0,5,0,TN,1321,0.2687,Genomic-only
Genomic_only_K3K4Basic,1398,APOBR,0,0.47222,0.05364,0.55147,0.0,5,0,TN,1026,0.43213,Genomic-only
Genomic_only_K3K4Basic,1399,WDR6,1,0.52172,0.06209,0.53829,0.4,5,0,FN,678,0.62493,Genomic-only
Genomic_only_K3K4Basic,1400,TENM4,0,0.48203,0.024,0.53644,0.0,5,0,TN,956,0.47091,Genomic-only
Genomic_only_K3K4Basic,1401,SF3B4,0,0.35144,0.03998,0.52956,0.0,5,0,TN,1743,0.0349,Genomic-only
Genomic_only_K3K4Basic,1402,FAIM2,1,0.42587,0.02983,0.56603,0.0,5,0,FN,1380,0.23601,Genomic-only
Genomic_only_K3K4Basic,1403,NBPF3,0,0.7288,0.0375,0.56729,1.0,5,1,FP,23,0.98781,Genomic-only
Genomic_only_K3K4Basic,1404,CAPN10,1,0.68451,0.01458,0.53273,1.0,5,1,TP,74,0.95956,Genomic-only
Genomic_only_K3K4Basic,1405,C2ORF80,1,0.4303,0.05292,0.536,0.0,5,0,FN,1344,0.25596,Genomic-only
Genomic_only_K3K4Basic,1406,LSG1,0,0.44984,0.02733,0.54399,0.0,5,0,TN,1194,0.33906,Genomic-only
Genomic_only_K3K4Basic,1407,HDAC9,0,0.44002,0.02054,0.54114,0.0,5,0,TN,1265,0.29972,Genomic-only
Genomic_only_K3K4Basic,1408,RNF180,1,0.39846,0.0303,0.51861,0.0,5,0,FN,1556,0.1385,Genomic-only
Genomic_only_K3K4Basic,1409,SPAG6,0,0.57917,0.03127,0.55109,0.8,5,1,FP,386,0.7867,Genomic-only
Genomic_only_K3K4Basic,1410,TRPS1,1,0.57897,0.0227,0.51818,1.0,5,1,TP,389,0.78504,Genomic-only
Genomic_only_K3K4Basic,1411,NOL6,0,0.40996,0.02148,0.54017,0.0,5,0,TN,1484,0.17839,Genomic-only
Genomic_only_K3K4Basic,1412,NOL4,0,0.45843,0.04585,0.57107,0.0,5,0,TN,1133,0.37285,Genomic-only
Genomic_only_K3K4Basic,1413,FCHSD2,1,0.48741,0.03584,0.51211,0.2,5,0,FN,914,0.49418,Genomic-only
Genomic_only_K3K4Basic,1414,ZNF654,0,0.38376,0.04002,0.54061,0.0,5,0,TN,1641,0.09141,Genomic-only
Genomic_only_K3K4Basic,1415,CHIC1,1,0.65064,0.04147,0.53728,1.0,5,1,TP,151,0.9169,Genomic-only
Genomic_only_K3K4Basic,1416,C2ORF68,0,0.3192,0.01663,0.55547,0.0,5,0,TN,1795,0.00609,Genomic-only
Genomic_only_K3K4Basic,1417,TLE4,1,0.50328,0.0387,0.54511,0.2,5,0,FN,791,0.56233,Genomic-only
Genomic_only_K3K4Basic,1418,IFIH1,0,0.64,0.02016,0.50921,1.0,5,1,FP,187,0.89695,Genomic-only
Genomic_only_K3K4Basic,1419,ZNF516,1,0.49749,0.01418,0.56708,0.2,5,0,FN,832,0.53961,Genomic-only
Genomic_only_K3K4Basic,1420,APOE,0,0.49511,0.01658,0.53772,0.2,5,0,TN,850,0.52964,Genomic-only
Genomic_only_K3K4Basic,1421,PEAK3,1,0.44753,0.00922,0.5277,0.0,5,0,FN,1208,0.3313,Genomic-only
Genomic_only_K3K4Basic,1422,PCDHGA6,0,0.52563,0.0377,0.54717,0.6,5,1,FP,662,0.6338,Genomic-only
Genomic_only_K3K4Basic,1423,NPC1L1,0,0.4641,0.04016,0.52836,0.2,5,0,TN,1084,0.4,Genomic-only
Genomic_only_K3K4Basic,1424,TBC1D3D,0,0.50861,0.02708,0.52518,0.2,5,0,TN,757,0.58116,Genomic-only
Genomic_only_K3K4Basic,1425,CPEB3,0,0.59209,0.02979,0.53589,0.8,5,1,FP,329,0.81828,Genomic-only
Genomic_only_K3K4Basic,1426,ARL9,0,0.44486,0.01879,0.55613,0.0,5,0,TN,1227,0.32078,Genomic-only
Genomic_only_K3K4Basic,1427,OSER1,0,0.34151,0.04286,0.54248,0.0,5,0,TN,1765,0.02272,Genomic-only
Genomic_only_K3K4Basic,1428,ZNF354B,0,0.42913,0.01951,0.53366,0.0,5,0,TN,1358,0.2482,Genomic-only
Genomic_only_K3K4Basic,1429,SLC12A3,1,0.44004,0.02572,0.56095,0.0,5,0,FN,1264,0.30028,Genomic-only
Genomic_only_K3K4Basic,1430,KIF11,0,0.42202,0.01998,0.51592,0.0,5,0,TN,1403,0.22327,Genomic-only
Genomic_only_K3K4Basic,1431,PABPC4L,1,0.45781,0.02986,0.54723,0.0,5,0,FN,1137,0.37064,Genomic-only
Genomic_only_K3K4Basic,1432,BHMT,1,0.55977,0.04924,0.51349,0.8,5,1,TP,469,0.74072,Genomic-only
Genomic_only_K3K4Basic,1433,SCYGR5,0,0.46108,0.02663,0.57071,0.0,5,0,TN,1115,0.38282,Genomic-only
Genomic_only_K3K4Basic,1434,ZNF879,1,0.7405,0.03586,0.57217,1.0,5,1,TP,16,0.99169,Genomic-only
Genomic_only_K3K4Basic,1435,SF3B3,1,0.51314,0.02206,0.52578,0.2,5,0,FN,732,0.59501,Genomic-only
Genomic_only_K3K4Basic,1436,C19ORF18,0,0.65123,0.03348,0.53589,1.0,5,1,FP,149,0.91801,Genomic-only
Genomic_only_K3K4Basic,1437,MAP2K5,0,0.39307,0.0149,0.57099,0.0,5,0,TN,1593,0.11801,Genomic-only
Genomic_only_K3K4Basic,1438,DTYMK,1,0.7596,0.05199,0.52011,1.0,5,1,TP,9,0.99557,Genomic-only
Genomic_only_K3K4Basic,1439,TSSK2,0,0.58302,0.02631,0.52732,1.0,5,1,FP,377,0.79169,Genomic-only
Genomic_only_K3K4Basic,1440,CERS3,1,0.50415,0.03882,0.54381,0.2,5,0,FN,786,0.5651,Genomic-only
Genomic_only_K3K4Basic,1441,HCN4,1,0.73434,0.03954,0.55602,1.0,5,1,TP,21,0.98892,Genomic-only
Genomic_only_K3K4Basic,1442,SNX8,0,0.4197,0.03763,0.53531,0.0,5,0,TN,1418,0.21496,Genomic-only
Genomic_only_K3K4Basic,1443,TTN,1,0.52407,0.02813,0.55221,0.2,5,0,FN,671,0.62881,Genomic-only
Genomic_only_K3K4Basic,1444,SHBG,0,0.55657,0.02557,0.5389,0.8,5,1,FP,487,0.73075,Genomic-only
Genomic_only_K3K4Basic,1445,LPP,0,0.4104,0.01855,0.56171,0.0,5,0,TN,1482,0.1795,Genomic-only
Genomic_only_K3K4Basic,1446,CT45A1,0,0.56424,0.04089,0.53244,0.6,5,1,FP,444,0.75457,Genomic-only
Genomic_only_K3K4Basic,1447,TAFA5,1,0.39624,0.01504,0.52503,0.0,5,0,FN,1570,0.13075,Genomic-only
Genomic_only_K3K4Basic,1448,EYA2,1,0.56343,0.01811,0.52091,1.0,5,1,TP,451,0.75069,Genomic-only
Genomic_only_K3K4Basic,1449,SPG11,0,0.58071,0.02374,0.55039,0.8,5,1,FP,383,0.78837,Genomic-only
Genomic_only_K3K4Basic,1450,OR4N4C,1,0.5026,0.0441,0.54364,0.4,5,0,FN,796,0.55956,Genomic-only
Genomic_only_K3K4Basic,1451,CLCNKA,1,0.40372,0.01894,0.52691,0.0,5,0,FN,1535,0.15014,Genomic-only
Genomic_only_K3K4Basic,1452,LRIG1,1,0.39795,0.01708,0.53338,0.0,5,0,FN,1562,0.13518,Genomic-only
Genomic_only_K3K4Basic,1453,GPC2,1,0.7854,0.04468,0.55243,1.0,5,1,TP,3,0.99889,Genomic-only
Genomic_only_K3K4Basic,1454,RNF6,1,0.54082,0.02971,0.56185,0.4,5,0,FN,573,0.6831,Genomic-only
Genomic_only_K3K4Basic,1455,MANSC4,0,0.67065,0.02394,0.55242,1.0,5,1,FP,102,0.94404,Genomic-only
Genomic_only_K3K4Basic,1456,DCAF4L1,0,0.42212,0.02391,0.54857,0.0,5,0,TN,1402,0.22382,Genomic-only
Genomic_only_K3K4Basic,1457,MTHFD2,1,0.52172,0.03687,0.52522,0.4,5,0,FN,679,0.62438,Genomic-only
Genomic_only_K3K4Basic,1458,ENGASE,1,0.40376,0.02822,0.55234,0.0,5,0,FN,1534,0.15069,Genomic-only
Genomic_only_K3K4Basic,1459,AFG3L2,0,0.4633,0.03135,0.55549,0.0,5,0,TN,1093,0.39501,Genomic-only
Genomic_only_K3K4Basic,1460,ZNF431,1,0.64426,0.03227,0.55795,0.8,5,1,TP,171,0.90582,Genomic-only
Genomic_only_K3K4Basic,1461,DNAJC10,1,0.47786,0.0193,0.52788,0.0,5,0,FN,982,0.45651,Genomic-only
Genomic_only_K3K4Basic,1462,FLACC1,1,0.43038,0.0636,0.51248,0.2,5,0,FN,1343,0.25651,Genomic-only
Genomic_only_K3K4Basic,1463,POLGARF,1,0.65241,0.0153,0.53827,1.0,5,1,TP,146,0.91967,Genomic-only
Genomic_only_K3K4Basic,1464,PSMD6,1,0.46107,0.02047,0.55682,0.0,5,0,FN,1116,0.38227,Genomic-only
Genomic_only_K3K4Basic,1465,SPDYE13,1,0.44053,0.02775,0.52241,0.0,5,0,FN,1260,0.30249,Genomic-only
Genomic_only_K3K4Basic,1466,ABO,0,0.42601,0.02549,0.53019,0.0,5,0,TN,1379,0.23656,Genomic-only
Genomic_only_K3K4Basic,1467,TMEM106B,1,0.52806,0.01499,0.54914,0.2,5,0,FN,643,0.64432,Genomic-only
Genomic_only_K3K4Basic,1468,P2RY1,1,0.51468,0.03212,0.55087,0.2,5,0,FN,719,0.60222,Genomic-only
Genomic_only_K3K4Basic,1469,NRG3,0,0.43804,0.03534,0.5667,0.0,5,0,TN,1285,0.28864,Genomic-only
Genomic_only_K3K4Basic,1470,SIRPB2,1,0.64586,0.02405,0.52726,1.0,5,1,TP,167,0.90803,Genomic-only
Genomic_only_K3K4Basic,1471,SLC67A1,1,0.45698,0.00814,0.55761,0.0,5,0,FN,1142,0.36787,Genomic-only
Genomic_only_K3K4Basic,1472,SNX29,1,0.40594,0.02743,0.55644,0.0,5,0,FN,1509,0.16454,Genomic-only
Genomic_only_K3K4Basic,1473,HOXD10,0,0.51428,0.02405,0.53229,0.6,5,1,FP,721,0.60111,Genomic-only
Genomic_only_K3K4Basic,1474,ETS2,1,0.56528,0.02166,0.54497,0.8,5,1,TP,440,0.75679,Genomic-only
Genomic_only_K3K4Basic,1475,TSKU,0,0.36343,0.02955,0.55264,0.0,5,0,TN,1711,0.05263,Genomic-only
Genomic_only_K3K4Basic,1476,CGNL1,0,0.35776,0.01381,0.52913,0.0,5,0,TN,1728,0.04321,Genomic-only
Genomic_only_K3K4Basic,1477,TSEN15,1,0.43862,0.03399,0.54611,0.0,5,0,FN,1281,0.29086,Genomic-only
Genomic_only_K3K4Basic,1478,ST8SIA4,1,0.53201,0.02797,0.52176,0.6,5,1,TP,612,0.6615,Genomic-only
Genomic_only_K3K4Basic,1479,LPA,1,0.48962,0.03806,0.52732,0.2,5,0,FN,897,0.5036,Genomic-only
Genomic_only_K3K4Basic,1480,OR4D1,0,0.6801,0.0397,0.53581,1.0,5,1,FP,87,0.95236,Genomic-only
Genomic_only_K3K4Basic,1481,LINGO2,1,0.65023,0.02729,0.5457,1.0,5,1,TP,153,0.91579,Genomic-only
Genomic_only_K3K4Basic,1482,PCSK1,0,0.29987,0.01246,0.52812,0.0,5,0,TN,1801,0.00277,Genomic-only
Genomic_only_K3K4Basic,1483,RIIAD1,0,0.34298,0.03914,0.56267,0.0,5,0,TN,1763,0.02382,Genomic-only
Genomic_only_K3K4Basic,1484,SEC16B,0,0.45558,0.03199,0.52314,0.0,5,0,TN,1150,0.36344,Genomic-only
Genomic_only_K3K4Basic,1485,MAML3,1,0.63142,0.01974,0.55001,1.0,5,1,TP,214,0.88199,Genomic-only
Genomic_only_K3K4Basic,1486,PPARD,1,0.64952,0.02499,0.51704,1.0,5,1,TP,156,0.91413,Genomic-only
Genomic_only_K3K4Basic,1487,ITPRID2,0,0.54135,0.03601,0.54469,0.4,5,0,TN,569,0.68532,Genomic-only
Genomic_only_K3K4Basic,1488,PDX1,1,0.52532,0.05076,0.55419,0.2,5,0,FN,668,0.63047,Genomic-only
Genomic_only_K3K4Basic,1489,RBM6,0,0.39211,0.02832,0.54244,0.0,5,0,TN,1597,0.11579,Genomic-only
Genomic_only_K3K4Basic,1490,ITPKB,1,0.54551,0.02457,0.542,0.6,5,1,TP,546,0.69806,Genomic-only
Genomic_only_K3K4Basic,1491,ZNHIT6,0,0.35633,0.02167,0.51962,0.0,5,0,TN,1730,0.0421,Genomic-only
Genomic_only_K3K4Basic,1492,DENND1A,1,0.46672,0.03346,0.56887,0.2,5,0,FN,1070,0.40776,Genomic-only
Genomic_only_K3K4Basic,1493,FMR1,1,0.52176,0.0364,0.52011,0.8,5,1,TP,677,0.62548,Genomic-only
Genomic_only_K3K4Basic,1494,BCORL1,0,0.35267,0.02867,0.51857,0.0,5,0,TN,1739,0.03712,Genomic-only
Genomic_only_K3K4Basic,1495,GALNT3,0,0.48897,0.01384,0.55209,0.0,5,0,TN,903,0.50028,Genomic-only
Genomic_only_K3K4Basic,1496,SYNPO2L,1,0.52078,0.02804,0.55502,0.2,5,0,FN,684,0.62161,Genomic-only
Genomic_only_K3K4Basic,1497,RGMA,0,0.64664,0.03249,0.56367,0.8,5,1,FP,164,0.9097,Genomic-only
Genomic_only_K3K4Basic,1498,BIK,0,0.45877,0.02849,0.5336,0.0,5,0,TN,1131,0.37396,Genomic-only
Genomic_only_K3K4Basic,1499,BRICD5,0,0.43095,0.01313,0.51458,0.0,5,0,TN,1339,0.25873,Genomic-only
Genomic_only_K3K4Basic,1500,WSCD1,0,0.5443,0.0502,0.55367,0.6,5,1,FP,550,0.69584,Genomic-only
Genomic_only_K3K4Basic,1501,PRICKLE1,1,0.40584,0.01997,0.59266,0.0,5,0,FN,1512,0.16288,Genomic-only
Genomic_only_K3K4Basic,1502,NDUFAF3,1,0.31659,0.01855,0.53058,0.0,5,0,FN,1796,0.00554,Genomic-only
