feature_index,feature_name,coefficient,abs_coefficient,block,feature_group
57,protein_emb_57,0.22324323,0.22324323,Protein_ProtBERT_SW_block,Protein_embedding
473,protein_emb_473,-0.22319514,0.22319514,Protein_ProtBERT_SW_block,Protein_embedding
438,protein_emb_438,0.22206571,0.22206571,Protein_ProtBERT_SW_block,Protein_embedding
439,protein_emb_439,0.22185956,0.22185956,Protein_ProtBERT_SW_block,Protein_embedding
1344,genomic_genomic_feature_320,0.22148273,0.22148273,Genomic_K3K4Basic_block,Other_basic
1307,genomic_genomic_feature_283,-0.22112108,0.22112108,Genomic_K3K4Basic_block,Other_basic
4,protein_emb_4,-0.22069332,0.22069332,Protein_ProtBERT_SW_block,Protein_embedding
200,protein_emb_200,-0.22064256,0.22064256,Protein_ProtBERT_SW_block,Protein_embedding
1218,genomic_genomic_feature_194,0.22035619,0.22035619,Genomic_K3K4Basic_block,Other_basic
243,protein_emb_243,0.21988623,0.21988623,Protein_ProtBERT_SW_block,Protein_embedding
468,protein_emb_468,0.21923439,0.21923439,Protein_ProtBERT_SW_block,Protein_embedding
564,protein_emb_564,-0.21854345,0.21854345,Protein_ProtBERT_SW_block,Protein_embedding
979,protein_emb_979,-0.21814796,0.21814796,Protein_ProtBERT_SW_block,Protein_embedding
1288,genomic_genomic_feature_264,-0.21789593,0.21789593,Genomic_K3K4Basic_block,Other_basic
770,protein_emb_770,-0.21780211,0.21780211,Protein_ProtBERT_SW_block,Protein_embedding
60,protein_emb_60,0.21769109,0.21769109,Protein_ProtBERT_SW_block,Protein_embedding
527,protein_emb_527,-0.21759334,0.21759334,Protein_ProtBERT_SW_block,Protein_embedding
247,protein_emb_247,-0.21728385,0.21728385,Protein_ProtBERT_SW_block,Protein_embedding
228,protein_emb_228,0.21700566,0.21700566,Protein_ProtBERT_SW_block,Protein_embedding
661,protein_emb_661,0.21648632,0.21648632,Protein_ProtBERT_SW_block,Protein_embedding
477,protein_emb_477,-0.21642142,0.21642142,Protein_ProtBERT_SW_block,Protein_embedding
1373,genomic_genomic_feature_349,-0.21641407,0.21641407,Genomic_K3K4Basic_block,Other_basic
1361,genomic_genomic_feature_337,-0.21559416,0.21559416,Genomic_K3K4Basic_block,Other_basic
196,protein_emb_196,-0.2154956,0.2154956,Protein_ProtBERT_SW_block,Protein_embedding
554,protein_emb_554,0.21548876,0.21548876,Protein_ProtBERT_SW_block,Protein_embedding
1332,genomic_genomic_feature_308,0.21539796,0.21539796,Genomic_K3K4Basic_block,Other_basic
1142,genomic_genomic_feature_118,-0.21518181,0.21518181,Genomic_K3K4Basic_block,Other_basic
680,protein_emb_680,-0.2147344,0.2147344,Protein_ProtBERT_SW_block,Protein_embedding
905,protein_emb_905,-0.21332438,0.21332438,Protein_ProtBERT_SW_block,Protein_embedding
1145,genomic_genomic_feature_121,0.21299513,0.21299513,Genomic_K3K4Basic_block,Other_basic
9,protein_emb_9,0.21265151,0.21265151,Protein_ProtBERT_SW_block,Protein_embedding
388,protein_emb_388,0.21258974,0.21258974,Protein_ProtBERT_SW_block,Protein_embedding
1339,genomic_genomic_feature_315,0.21246639,0.21246639,Genomic_K3K4Basic_block,Other_basic
930,protein_emb_930,0.21240369,0.21240369,Protein_ProtBERT_SW_block,Protein_embedding
1377,genomic_genomic_feature_353,-0.21192802,0.21192802,Genomic_K3K4Basic_block,Other_basic
394,protein_emb_394,-0.21040994,0.21040994,Protein_ProtBERT_SW_block,Protein_embedding
531,protein_emb_531,-0.21015231,0.21015231,Protein_ProtBERT_SW_block,Protein_embedding
406,protein_emb_406,0.2088492,0.2088492,Protein_ProtBERT_SW_block,Protein_embedding
972,protein_emb_972,0.20870552,0.20870552,Protein_ProtBERT_SW_block,Protein_embedding
779,protein_emb_779,-0.20726338,0.20726338,Protein_ProtBERT_SW_block,Protein_embedding
363,protein_emb_363,-0.20668914,0.20668914,Protein_ProtBERT_SW_block,Protein_embedding
89,protein_emb_89,0.20561501,0.20561501,Protein_ProtBERT_SW_block,Protein_embedding
704,protein_emb_704,-0.20499902,0.20499902,Protein_ProtBERT_SW_block,Protein_embedding
1258,genomic_genomic_feature_234,-0.20496413,0.20496413,Genomic_K3K4Basic_block,Other_basic
516,protein_emb_516,-0.20462513,0.20462513,Protein_ProtBERT_SW_block,Protein_embedding
165,protein_emb_165,0.20456747,0.20456747,Protein_ProtBERT_SW_block,Protein_embedding
559,protein_emb_559,-0.20422466,0.20422466,Protein_ProtBERT_SW_block,Protein_embedding
478,protein_emb_478,0.20375194,0.20375194,Protein_ProtBERT_SW_block,Protein_embedding
731,protein_emb_731,0.20270196,0.20270196,Protein_ProtBERT_SW_block,Protein_embedding
1291,genomic_genomic_feature_267,-0.20263864,0.20263864,Genomic_K3K4Basic_block,Other_basic
904,protein_emb_904,-0.20249597,0.20249597,Protein_ProtBERT_SW_block,Protein_embedding
252,protein_emb_252,0.20200547,0.20200547,Protein_ProtBERT_SW_block,Protein_embedding
927,protein_emb_927,0.20179194,0.20179194,Protein_ProtBERT_SW_block,Protein_embedding
38,protein_emb_38,-0.20156885,0.20156885,Protein_ProtBERT_SW_block,Protein_embedding
213,protein_emb_213,0.20130971,0.20130971,Protein_ProtBERT_SW_block,Protein_embedding
1008,protein_emb_1008,-0.20071665,0.20071665,Protein_ProtBERT_SW_block,Protein_embedding
679,protein_emb_679,0.20030293,0.20030293,Protein_ProtBERT_SW_block,Protein_embedding
170,protein_emb_170,-0.20014316,0.20014316,Protein_ProtBERT_SW_block,Protein_embedding
307,protein_emb_307,0.19968513,0.19968513,Protein_ProtBERT_SW_block,Protein_embedding
447,protein_emb_447,0.19956479,0.19956479,Protein_ProtBERT_SW_block,Protein_embedding
750,protein_emb_750,0.19892234,0.19892234,Protein_ProtBERT_SW_block,Protein_embedding
449,protein_emb_449,-0.19883212,0.19883212,Protein_ProtBERT_SW_block,Protein_embedding
616,protein_emb_616,0.19783673,0.19783673,Protein_ProtBERT_SW_block,Protein_embedding
724,protein_emb_724,0.19748574,0.19748574,Protein_ProtBERT_SW_block,Protein_embedding
943,protein_emb_943,-0.19673325,0.19673325,Protein_ProtBERT_SW_block,Protein_embedding
1320,genomic_genomic_feature_296,-0.19631869,0.19631869,Genomic_K3K4Basic_block,Other_basic
120,protein_emb_120,-0.19631494,0.19631494,Protein_ProtBERT_SW_block,Protein_embedding
641,protein_emb_641,-0.19589241,0.19589241,Protein_ProtBERT_SW_block,Protein_embedding
596,protein_emb_596,-0.19565248,0.19565248,Protein_ProtBERT_SW_block,Protein_embedding
1146,genomic_genomic_feature_122,0.19540467,0.19540467,Genomic_K3K4Basic_block,Other_basic
1250,genomic_genomic_feature_226,-0.19517168,0.19517168,Genomic_K3K4Basic_block,Other_basic
837,protein_emb_837,0.19512157,0.19512157,Protein_ProtBERT_SW_block,Protein_embedding
1363,genomic_genomic_feature_339,0.19512109,0.19512109,Genomic_K3K4Basic_block,Other_basic
1006,protein_emb_1006,-0.19481445,0.19481445,Protein_ProtBERT_SW_block,Protein_embedding
469,protein_emb_469,0.19437635,0.19437635,Protein_ProtBERT_SW_block,Protein_embedding
593,protein_emb_593,0.19390548,0.19390548,Protein_ProtBERT_SW_block,Protein_embedding
178,protein_emb_178,-0.1935638,0.1935638,Protein_ProtBERT_SW_block,Protein_embedding
272,protein_emb_272,0.19259403,0.19259403,Protein_ProtBERT_SW_block,Protein_embedding
697,protein_emb_697,-0.1921025,0.1921025,Protein_ProtBERT_SW_block,Protein_embedding
491,protein_emb_491,0.19082358,0.19082358,Protein_ProtBERT_SW_block,Protein_embedding
1365,genomic_genomic_feature_341,-0.19080002,0.19080002,Genomic_K3K4Basic_block,Other_basic
1310,genomic_genomic_feature_286,-0.19055403,0.19055403,Genomic_K3K4Basic_block,Other_basic
1281,genomic_genomic_feature_257,-0.19000227,0.19000227,Genomic_K3K4Basic_block,Other_basic
1379,genomic_genomic_feature_355,0.18970098,0.18970098,Genomic_K3K4Basic_block,Other_basic
494,protein_emb_494,-0.18968913,0.18968913,Protein_ProtBERT_SW_block,Protein_embedding
157,protein_emb_157,-0.18916987,0.18916987,Protein_ProtBERT_SW_block,Protein_embedding
852,protein_emb_852,-0.18889335,0.18889335,Protein_ProtBERT_SW_block,Protein_embedding
579,protein_emb_579,0.18861812,0.18861812,Protein_ProtBERT_SW_block,Protein_embedding
276,protein_emb_276,0.18850621,0.18850621,Protein_ProtBERT_SW_block,Protein_embedding
735,protein_emb_735,0.18835018,0.18835018,Protein_ProtBERT_SW_block,Protein_embedding
530,protein_emb_530,-0.1881621,0.1881621,Protein_ProtBERT_SW_block,Protein_embedding
1286,genomic_genomic_feature_262,0.18809981,0.18809981,Genomic_K3K4Basic_block,Other_basic
928,protein_emb_928,-0.18765524,0.18765524,Protein_ProtBERT_SW_block,Protein_embedding
553,protein_emb_553,0.18764949,0.18764949,Protein_ProtBERT_SW_block,Protein_embedding
18,protein_emb_18,0.18557747,0.18557747,Protein_ProtBERT_SW_block,Protein_embedding
1353,genomic_genomic_feature_329,0.18546588,0.18546588,Genomic_K3K4Basic_block,Other_basic
520,protein_emb_520,-0.18538809,0.18538809,Protein_ProtBERT_SW_block,Protein_embedding
663,protein_emb_663,0.18533769,0.18533769,Protein_ProtBERT_SW_block,Protein_embedding
1178,genomic_genomic_feature_154,0.18525364,0.18525364,Genomic_K3K4Basic_block,Other_basic
499,protein_emb_499,-0.18490276,0.18490276,Protein_ProtBERT_SW_block,Protein_embedding
231,protein_emb_231,-0.1848362,0.1848362,Protein_ProtBERT_SW_block,Protein_embedding
116,protein_emb_116,0.18464969,0.18464969,Protein_ProtBERT_SW_block,Protein_embedding
11,protein_emb_11,-0.18444296,0.18444296,Protein_ProtBERT_SW_block,Protein_embedding
998,protein_emb_998,-0.18417361,0.18417361,Protein_ProtBERT_SW_block,Protein_embedding
306,protein_emb_306,0.18414515,0.18414515,Protein_ProtBERT_SW_block,Protein_embedding
949,protein_emb_949,0.18283268,0.18283268,Protein_ProtBERT_SW_block,Protein_embedding
472,protein_emb_472,-0.18251155,0.18251155,Protein_ProtBERT_SW_block,Protein_embedding
534,protein_emb_534,-0.18236559,0.18236559,Protein_ProtBERT_SW_block,Protein_embedding
984,protein_emb_984,0.18183261,0.18183261,Protein_ProtBERT_SW_block,Protein_embedding
268,protein_emb_268,-0.18175295,0.18175295,Protein_ProtBERT_SW_block,Protein_embedding
1183,genomic_genomic_feature_159,0.181084,0.181084,Genomic_K3K4Basic_block,Other_basic
422,protein_emb_422,0.18102086,0.18102086,Protein_ProtBERT_SW_block,Protein_embedding
1162,genomic_genomic_feature_138,-0.18067536,0.18067536,Genomic_K3K4Basic_block,Other_basic
1204,genomic_genomic_feature_180,-0.18056819,0.18056819,Genomic_K3K4Basic_block,Other_basic
355,protein_emb_355,0.18035492,0.18035492,Protein_ProtBERT_SW_block,Protein_embedding
322,protein_emb_322,0.18033023,0.18033023,Protein_ProtBERT_SW_block,Protein_embedding
29,protein_emb_29,0.17980264,0.17980264,Protein_ProtBERT_SW_block,Protein_embedding
921,protein_emb_921,0.17973362,0.17973362,Protein_ProtBERT_SW_block,Protein_embedding
936,protein_emb_936,0.17967131,0.17967131,Protein_ProtBERT_SW_block,Protein_embedding
190,protein_emb_190,0.17962879,0.17962879,Protein_ProtBERT_SW_block,Protein_embedding
858,protein_emb_858,-0.17913014,0.17913014,Protein_ProtBERT_SW_block,Protein_embedding
855,protein_emb_855,-0.17872846,0.17872846,Protein_ProtBERT_SW_block,Protein_embedding
1240,genomic_genomic_feature_216,-0.17841878,0.17841878,Genomic_K3K4Basic_block,Other_basic
289,protein_emb_289,-0.17830973,0.17830973,Protein_ProtBERT_SW_block,Protein_embedding
1069,genomic_genomic_feature_45,-0.17820962,0.17820962,Genomic_K3K4Basic_block,Other_basic
528,protein_emb_528,-0.17804868,0.17804868,Protein_ProtBERT_SW_block,Protein_embedding
279,protein_emb_279,0.17778303,0.17778303,Protein_ProtBERT_SW_block,Protein_embedding
1206,genomic_genomic_feature_182,0.17743424,0.17743424,Genomic_K3K4Basic_block,Other_basic
1109,genomic_genomic_feature_85,-0.17740284,0.17740284,Genomic_K3K4Basic_block,Other_basic
441,protein_emb_441,-0.17686166,0.17686166,Protein_ProtBERT_SW_block,Protein_embedding
182,protein_emb_182,-0.17663926,0.17663926,Protein_ProtBERT_SW_block,Protein_embedding
694,protein_emb_694,-0.17618227,0.17618227,Protein_ProtBERT_SW_block,Protein_embedding
10,protein_emb_10,-0.17575305,0.17575305,Protein_ProtBERT_SW_block,Protein_embedding
403,protein_emb_403,0.17474536,0.17474536,Protein_ProtBERT_SW_block,Protein_embedding
224,protein_emb_224,0.17426495,0.17426495,Protein_ProtBERT_SW_block,Protein_embedding
367,protein_emb_367,0.1741742,0.1741742,Protein_ProtBERT_SW_block,Protein_embedding
914,protein_emb_914,0.17375787,0.17375787,Protein_ProtBERT_SW_block,Protein_embedding
578,protein_emb_578,-0.17347761,0.17347761,Protein_ProtBERT_SW_block,Protein_embedding
1341,genomic_genomic_feature_317,-0.17339784,0.17339784,Genomic_K3K4Basic_block,Other_basic
245,protein_emb_245,-0.17339428,0.17339428,Protein_ProtBERT_SW_block,Protein_embedding
86,protein_emb_86,-0.17317491,0.17317491,Protein_ProtBERT_SW_block,Protein_embedding
24,protein_emb_24,-0.17263889,0.17263889,Protein_ProtBERT_SW_block,Protein_embedding
1322,genomic_genomic_feature_298,0.17263383,0.17263383,Genomic_K3K4Basic_block,Other_basic
226,protein_emb_226,-0.17207192,0.17207192,Protein_ProtBERT_SW_block,Protein_embedding
887,protein_emb_887,-0.17205925,0.17205925,Protein_ProtBERT_SW_block,Protein_embedding
410,protein_emb_410,-0.17203337,0.17203337,Protein_ProtBERT_SW_block,Protein_embedding
1300,genomic_genomic_feature_276,0.17201589,0.17201589,Genomic_K3K4Basic_block,Other_basic
396,protein_emb_396,-0.1720075,0.1720075,Protein_ProtBERT_SW_block,Protein_embedding
613,protein_emb_613,-0.17046707,0.17046707,Protein_ProtBERT_SW_block,Protein_embedding
1233,genomic_genomic_feature_209,-0.17038625,0.17038625,Genomic_K3K4Basic_block,Other_basic
1159,genomic_genomic_feature_135,0.17011584,0.17011584,Genomic_K3K4Basic_block,Other_basic
752,protein_emb_752,0.16998323,0.16998323,Protein_ProtBERT_SW_block,Protein_embedding
960,protein_emb_960,-0.16970627,0.16970627,Protein_ProtBERT_SW_block,Protein_embedding
832,protein_emb_832,0.16970304,0.16970304,Protein_ProtBERT_SW_block,Protein_embedding
1147,genomic_genomic_feature_123,-0.16944644,0.16944644,Genomic_K3K4Basic_block,Other_basic
590,protein_emb_590,0.16914099,0.16914099,Protein_ProtBERT_SW_block,Protein_embedding
1292,genomic_genomic_feature_268,0.16811997,0.16811997,Genomic_K3K4Basic_block,Other_basic
871,protein_emb_871,0.16801743,0.16801743,Protein_ProtBERT_SW_block,Protein_embedding
651,protein_emb_651,-0.16790664,0.16790664,Protein_ProtBERT_SW_block,Protein_embedding
302,protein_emb_302,-0.16776387,0.16776387,Protein_ProtBERT_SW_block,Protein_embedding
558,protein_emb_558,-0.16748035,0.16748035,Protein_ProtBERT_SW_block,Protein_embedding
1355,genomic_genomic_feature_331,-0.16737148,0.16737148,Genomic_K3K4Basic_block,Other_basic
633,protein_emb_633,0.16719472,0.16719472,Protein_ProtBERT_SW_block,Protein_embedding
1243,genomic_genomic_feature_219,-0.16697587,0.16697587,Genomic_K3K4Basic_block,Other_basic
642,protein_emb_642,-0.16693295,0.16693295,Protein_ProtBERT_SW_block,Protein_embedding
581,protein_emb_581,-0.16644588,0.16644588,Protein_ProtBERT_SW_block,Protein_embedding
156,protein_emb_156,0.16641762,0.16641762,Protein_ProtBERT_SW_block,Protein_embedding
615,protein_emb_615,-0.16639198,0.16639198,Protein_ProtBERT_SW_block,Protein_embedding
107,protein_emb_107,-0.1660324,0.1660324,Protein_ProtBERT_SW_block,Protein_embedding
1049,genomic_genomic_feature_25,-0.16579044,0.16579044,Genomic_K3K4Basic_block,Other_basic
524,protein_emb_524,0.16573475,0.16573475,Protein_ProtBERT_SW_block,Protein_embedding
712,protein_emb_712,0.16544699,0.16544699,Protein_ProtBERT_SW_block,Protein_embedding
1055,genomic_genomic_feature_31,0.16538258,0.16538258,Genomic_K3K4Basic_block,Other_basic
1059,genomic_genomic_feature_35,-0.16524589,0.16524589,Genomic_K3K4Basic_block,Other_basic
1275,genomic_genomic_feature_251,0.16512175,0.16512175,Genomic_K3K4Basic_block,Other_basic
1039,genomic_genomic_feature_15,0.16430962,0.16430962,Genomic_K3K4Basic_block,Other_basic
254,protein_emb_254,0.16410431,0.16410431,Protein_ProtBERT_SW_block,Protein_embedding
424,protein_emb_424,-0.1639594,0.1639594,Protein_ProtBERT_SW_block,Protein_embedding
1297,genomic_genomic_feature_273,0.16382398,0.16382398,Genomic_K3K4Basic_block,Other_basic
514,protein_emb_514,-0.16348334,0.16348334,Protein_ProtBERT_SW_block,Protein_embedding
754,protein_emb_754,0.16345204,0.16345204,Protein_ProtBERT_SW_block,Protein_embedding
1,protein_emb_1,-0.16301148,0.16301148,Protein_ProtBERT_SW_block,Protein_embedding
617,protein_emb_617,0.16294833,0.16294833,Protein_ProtBERT_SW_block,Protein_embedding
1072,genomic_genomic_feature_48,-0.16273185,0.16273185,Genomic_K3K4Basic_block,Other_basic
586,protein_emb_586,0.16245976,0.16245976,Protein_ProtBERT_SW_block,Protein_embedding
765,protein_emb_765,-0.16223303,0.16223303,Protein_ProtBERT_SW_block,Protein_embedding
719,protein_emb_719,0.16193885,0.16193885,Protein_ProtBERT_SW_block,Protein_embedding
1003,protein_emb_1003,-0.16192444,0.16192444,Protein_ProtBERT_SW_block,Protein_embedding
1164,genomic_genomic_feature_140,0.16168746,0.16168746,Genomic_K3K4Basic_block,Other_basic
501,protein_emb_501,-0.16147171,0.16147171,Protein_ProtBERT_SW_block,Protein_embedding
640,protein_emb_640,0.16122906,0.16122906,Protein_ProtBERT_SW_block,Protein_embedding
948,protein_emb_948,0.16100715,0.16100715,Protein_ProtBERT_SW_block,Protein_embedding
587,protein_emb_587,-0.16059797,0.16059797,Protein_ProtBERT_SW_block,Protein_embedding
660,protein_emb_660,-0.16032446,0.16032446,Protein_ProtBERT_SW_block,Protein_embedding
515,protein_emb_515,-0.16000015,0.16000015,Protein_ProtBERT_SW_block,Protein_embedding
1347,genomic_genomic_feature_323,-0.15953971,0.15953971,Genomic_K3K4Basic_block,Other_basic
319,protein_emb_319,0.15943881,0.15943881,Protein_ProtBERT_SW_block,Protein_embedding
668,protein_emb_668,0.15894364,0.15894364,Protein_ProtBERT_SW_block,Protein_embedding
444,protein_emb_444,-0.15865029,0.15865029,Protein_ProtBERT_SW_block,Protein_embedding
325,protein_emb_325,0.15833256,0.15833256,Protein_ProtBERT_SW_block,Protein_embedding
68,protein_emb_68,-0.15819746,0.15819746,Protein_ProtBERT_SW_block,Protein_embedding
390,protein_emb_390,0.1575721,0.1575721,Protein_ProtBERT_SW_block,Protein_embedding
341,protein_emb_341,0.1574676,0.1574676,Protein_ProtBERT_SW_block,Protein_embedding
1338,genomic_genomic_feature_314,-0.15661655,0.15661655,Genomic_K3K4Basic_block,Other_basic
1110,genomic_genomic_feature_86,-0.15649147,0.15649147,Genomic_K3K4Basic_block,Other_basic
834,protein_emb_834,-0.15637808,0.15637808,Protein_ProtBERT_SW_block,Protein_embedding
229,protein_emb_229,0.15636767,0.15636767,Protein_ProtBERT_SW_block,Protein_embedding
1132,genomic_genomic_feature_108,0.15632697,0.15632697,Genomic_K3K4Basic_block,Other_basic
78,protein_emb_78,0.15589166,0.15589166,Protein_ProtBERT_SW_block,Protein_embedding
199,protein_emb_199,0.15579613,0.15579613,Protein_ProtBERT_SW_block,Protein_embedding
64,protein_emb_64,-0.15573784,0.15573784,Protein_ProtBERT_SW_block,Protein_embedding
387,protein_emb_387,-0.15565404,0.15565404,Protein_ProtBERT_SW_block,Protein_embedding
104,protein_emb_104,0.15484477,0.15484477,Protein_ProtBERT_SW_block,Protein_embedding
791,protein_emb_791,-0.15446467,0.15446467,Protein_ProtBERT_SW_block,Protein_embedding
330,protein_emb_330,-0.15394779,0.15394779,Protein_ProtBERT_SW_block,Protein_embedding
371,protein_emb_371,0.15382034,0.15382034,Protein_ProtBERT_SW_block,Protein_embedding
817,protein_emb_817,-0.15312417,0.15312417,Protein_ProtBERT_SW_block,Protein_embedding
80,protein_emb_80,-0.15306654,0.15306654,Protein_ProtBERT_SW_block,Protein_embedding
430,protein_emb_430,-0.15252079,0.15252079,Protein_ProtBERT_SW_block,Protein_embedding
426,protein_emb_426,-0.1524487,0.1524487,Protein_ProtBERT_SW_block,Protein_embedding
802,protein_emb_802,-0.1516054,0.1516054,Protein_ProtBERT_SW_block,Protein_embedding
625,protein_emb_625,0.15108354,0.15108354,Protein_ProtBERT_SW_block,Protein_embedding
658,protein_emb_658,-0.15092,0.15092,Protein_ProtBERT_SW_block,Protein_embedding
1357,genomic_genomic_feature_333,0.15067514,0.15067514,Genomic_K3K4Basic_block,Other_basic
525,protein_emb_525,0.15044302,0.15044302,Protein_ProtBERT_SW_block,Protein_embedding
1194,genomic_genomic_feature_170,0.15037455,0.15037455,Genomic_K3K4Basic_block,Other_basic
1017,protein_emb_1017,-0.15028397,0.15028397,Protein_ProtBERT_SW_block,Protein_embedding
246,protein_emb_246,0.14994063,0.14994063,Protein_ProtBERT_SW_block,Protein_embedding
1099,genomic_genomic_feature_75,0.14990027,0.14990027,Genomic_K3K4Basic_block,Other_basic
1316,genomic_genomic_feature_292,0.14975876,0.14975876,Genomic_K3K4Basic_block,Other_basic
1012,protein_emb_1012,-0.14954305,0.14954305,Protein_ProtBERT_SW_block,Protein_embedding
498,protein_emb_498,-0.14950707,0.14950707,Protein_ProtBERT_SW_block,Protein_embedding
639,protein_emb_639,-0.14949439,0.14949439,Protein_ProtBERT_SW_block,Protein_embedding
183,protein_emb_183,0.1492528,0.1492528,Protein_ProtBERT_SW_block,Protein_embedding
566,protein_emb_566,0.14923376,0.14923376,Protein_ProtBERT_SW_block,Protein_embedding
122,protein_emb_122,0.14903093,0.14903093,Protein_ProtBERT_SW_block,Protein_embedding
507,protein_emb_507,0.14796449,0.14796449,Protein_ProtBERT_SW_block,Protein_embedding
370,protein_emb_370,0.14792859,0.14792859,Protein_ProtBERT_SW_block,Protein_embedding
448,protein_emb_448,-0.14782816,0.14782816,Protein_ProtBERT_SW_block,Protein_embedding
303,protein_emb_303,-0.14749799,0.14749799,Protein_ProtBERT_SW_block,Protein_embedding
572,protein_emb_572,0.14744988,0.14744988,Protein_ProtBERT_SW_block,Protein_embedding
248,protein_emb_248,0.14733366,0.14733366,Protein_ProtBERT_SW_block,Protein_embedding
1125,genomic_genomic_feature_101,0.14728437,0.14728437,Genomic_K3K4Basic_block,Other_basic
1083,genomic_genomic_feature_59,0.14685445,0.14685445,Genomic_K3K4Basic_block,Other_basic
509,protein_emb_509,-0.14615775,0.14615775,Protein_ProtBERT_SW_block,Protein_embedding
454,protein_emb_454,0.14545814,0.14545814,Protein_ProtBERT_SW_block,Protein_embedding
1256,genomic_genomic_feature_232,0.14466966,0.14466966,Genomic_K3K4Basic_block,Other_basic
191,protein_emb_191,0.14464746,0.14464746,Protein_ProtBERT_SW_block,Protein_embedding
1249,genomic_genomic_feature_225,-0.14430089,0.14430089,Genomic_K3K4Basic_block,Other_basic
142,protein_emb_142,0.14420988,0.14420988,Protein_ProtBERT_SW_block,Protein_embedding
588,protein_emb_588,0.14372714,0.14372714,Protein_ProtBERT_SW_block,Protein_embedding
957,protein_emb_957,-0.14313828,0.14313828,Protein_ProtBERT_SW_block,Protein_embedding
1191,genomic_genomic_feature_167,-0.1430617,0.1430617,Genomic_K3K4Basic_block,Other_basic
688,protein_emb_688,-0.14306003,0.14306003,Protein_ProtBERT_SW_block,Protein_embedding
404,protein_emb_404,0.14224785,0.14224785,Protein_ProtBERT_SW_block,Protein_embedding
711,protein_emb_711,-0.14217324,0.14217324,Protein_ProtBERT_SW_block,Protein_embedding
42,protein_emb_42,-0.14198994,0.14198994,Protein_ProtBERT_SW_block,Protein_embedding
893,protein_emb_893,-0.14166692,0.14166692,Protein_ProtBERT_SW_block,Protein_embedding
869,protein_emb_869,-0.14161264,0.14161264,Protein_ProtBERT_SW_block,Protein_embedding
870,protein_emb_870,0.14137189,0.14137189,Protein_ProtBERT_SW_block,Protein_embedding
715,protein_emb_715,-0.14134227,0.14134227,Protein_ProtBERT_SW_block,Protein_embedding
665,protein_emb_665,0.14133109,0.14133109,Protein_ProtBERT_SW_block,Protein_embedding
867,protein_emb_867,0.14129875,0.14129875,Protein_ProtBERT_SW_block,Protein_embedding
35,protein_emb_35,-0.14125965,0.14125965,Protein_ProtBERT_SW_block,Protein_embedding
238,protein_emb_238,-0.1409179,0.1409179,Protein_ProtBERT_SW_block,Protein_embedding
929,protein_emb_929,0.14030025,0.14030025,Protein_ProtBERT_SW_block,Protein_embedding
710,protein_emb_710,0.14021044,0.14021044,Protein_ProtBERT_SW_block,Protein_embedding
210,protein_emb_210,-0.14009913,0.14009913,Protein_ProtBERT_SW_block,Protein_embedding
526,protein_emb_526,0.1398132,0.1398132,Protein_ProtBERT_SW_block,Protein_embedding
838,protein_emb_838,0.13900422,0.13900422,Protein_ProtBERT_SW_block,Protein_embedding
442,protein_emb_442,0.13855096,0.13855096,Protein_ProtBERT_SW_block,Protein_embedding
744,protein_emb_744,0.13811637,0.13811637,Protein_ProtBERT_SW_block,Protein_embedding
345,protein_emb_345,0.13801018,0.13801018,Protein_ProtBERT_SW_block,Protein_embedding
1000,protein_emb_1000,-0.13778487,0.13778487,Protein_ProtBERT_SW_block,Protein_embedding
31,protein_emb_31,0.13759245,0.13759245,Protein_ProtBERT_SW_block,Protein_embedding
84,protein_emb_84,0.13741648,0.13741648,Protein_ProtBERT_SW_block,Protein_embedding
1098,genomic_genomic_feature_74,0.13722419,0.13722419,Genomic_K3K4Basic_block,Other_basic
543,protein_emb_543,0.13683078,0.13683078,Protein_ProtBERT_SW_block,Protein_embedding
461,protein_emb_461,0.13640795,0.13640795,Protein_ProtBERT_SW_block,Protein_embedding
152,protein_emb_152,-0.13619977,0.13619977,Protein_ProtBERT_SW_block,Protein_embedding
1066,genomic_genomic_feature_42,-0.13603375,0.13603375,Genomic_K3K4Basic_block,Other_basic
800,protein_emb_800,-0.13581398,0.13581398,Protein_ProtBERT_SW_block,Protein_embedding
863,protein_emb_863,0.1355629,0.1355629,Protein_ProtBERT_SW_block,Protein_embedding
1186,genomic_genomic_feature_162,0.13539481,0.13539481,Genomic_K3K4Basic_block,Other_basic
1295,genomic_genomic_feature_271,-0.13463439,0.13463439,Genomic_K3K4Basic_block,Other_basic
758,protein_emb_758,-0.13427449,0.13427449,Protein_ProtBERT_SW_block,Protein_embedding
1182,genomic_genomic_feature_158,-0.1340815,0.1340815,Genomic_K3K4Basic_block,Other_basic
726,protein_emb_726,0.1338611,0.1338611,Protein_ProtBERT_SW_block,Protein_embedding
1301,genomic_genomic_feature_277,-0.13344273,0.13344273,Genomic_K3K4Basic_block,Other_basic
217,protein_emb_217,-0.1331738,0.1331738,Protein_ProtBERT_SW_block,Protein_embedding
153,protein_emb_153,0.13286448,0.13286448,Protein_ProtBERT_SW_block,Protein_embedding
482,protein_emb_482,0.13221156,0.13221156,Protein_ProtBERT_SW_block,Protein_embedding
1062,genomic_genomic_feature_38,0.13157899,0.13157899,Genomic_K3K4Basic_block,Other_basic
874,protein_emb_874,-0.13151974,0.13151974,Protein_ProtBERT_SW_block,Protein_embedding
714,protein_emb_714,0.1310102,0.1310102,Protein_ProtBERT_SW_block,Protein_embedding
