gene_id,gene_symbol_protein,label_protein,protein_row_index,original_protein_split,gene_symbol_genomic,label_genomic,genomic_row_index,original_genomic_split,label_match,label,gene_symbol
ENSG00000147654,EBAG9,0,635,train,EBAG9,0,1196,train,True,0,EBAG9
ENSG00000146966,DENND2A,0,636,train,DENND2A,0,931,train,True,0,DENND2A
ENSG00000078328,RBFOX1,1,637,train,RBFOX1,1,198,train,True,1,RBFOX1
ENSG00000156466,GDF6,1,638,train,GDF6,1,1464,validation,True,1,GDF6
ENSG00000152078,TLCD4,0,639,train,TLCD4,0,92,train,True,0,TLCD4
ENSG00000204279,PAGE3,0,640,train,PAGE3,0,1185,train,True,0,PAGE3
ENSG00000167986,DDB1,0,641,train,DDB1,0,1725,test,True,0,DDB1
ENSG00000101435,CST9L,0,642,train,CST9L,0,1031,train,True,0,CST9L
ENSG00000156219,ART3,1,643,train,ART3,1,839,train,True,1,ART3
ENSG00000172572,PDE3A,1,644,train,PDE3A,1,1707,test,True,1,PDE3A
ENSG00000155324,GRAMD2B,1,645,train,GRAMD2B,1,1667,test,True,1,GRAMD2B
ENSG00000155034,FBXL18,0,646,train,FBXL18,0,83,train,True,0,FBXL18
ENSG00000170854,RIOX2,0,647,train,RIOX2,0,915,train,True,0,RIOX2
ENSG00000169181,GSG1L,0,648,train,GSG1L,0,318,train,True,0,GSG1L
ENSG00000103544,VPS35L,0,649,train,VPS35L,0,1499,validation,True,0,VPS35L
ENSG00000090989,EXOC1,0,650,train,EXOC1,0,1080,train,True,0,EXOC1
ENSG00000089063,TMEM230,0,651,train,TMEM230,0,1494,validation,True,0,TMEM230
ENSG00000189056,RELN,1,652,train,RELN,1,54,train,True,1,RELN
ENSG00000007171,NOS2,1,653,train,NOS2,1,588,train,True,1,NOS2
ENSG00000188211,NCR3LG1,1,654,train,NCR3LG1,1,111,train,True,1,NCR3LG1
ENSG00000092621,PHGDH,1,655,train,PHGDH,1,959,train,True,1,PHGDH
ENSG00000227268,KLLN,1,656,train,KLLN,1,887,train,True,1,KLLN
ENSG00000149716,LTO1,1,657,train,LTO1,1,696,train,True,1,LTO1
ENSG00000112640,PPP2R5D,0,658,train,PPP2R5D,0,1342,validation,True,0,PPP2R5D
ENSG00000184983,NDUFA6,1,659,train,NDUFA6,1,438,train,True,1,NDUFA6
ENSG00000105726,ATP13A1,0,660,train,ATP13A1,0,1344,validation,True,0,ATP13A1
ENSG00000244607,CCDC13,0,661,train,CCDC13,0,1369,validation,True,0,CCDC13
ENSG00000287363,CIMIP3,0,662,train,CIMIP3,0,1361,validation,True,0,CIMIP3
ENSG00000169344,UMOD,1,663,train,UMOD,1,587,train,True,1,UMOD
ENSG00000241878,PISD,1,664,train,PISD,1,105,train,True,1,PISD
ENSG00000165626,BEND7,1,665,train,BEND7,1,648,train,True,1,BEND7
ENSG00000176697,BDNF,1,666,train,BDNF,1,609,train,True,1,BDNF
ENSG00000169857,AVEN,0,667,train,AVEN,0,998,train,True,0,AVEN
ENSG00000170234,PWWP2A,0,668,train,PWWP2A,0,227,train,True,0,PWWP2A
ENSG00000196131,VN1R2,0,669,train,VN1R2,0,191,train,True,0,VN1R2
ENSG00000159199,ATP5MC1,1,670,train,ATP5MC1,1,1730,test,True,1,ATP5MC1
ENSG00000053254,FOXN3,1,671,train,FOXN3,1,193,train,True,1,FOXN3
ENSG00000003393,ALS2,0,672,train,ALS2,0,1097,train,True,0,ALS2
ENSG00000089250,NOS1,1,673,train,NOS1,1,951,train,True,1,NOS1
ENSG00000173239,LIPM,0,674,train,LIPM,0,501,train,True,0,LIPM
ENSG00000131724,IL13RA1,1,675,train,IL13RA1,1,1029,train,True,1,IL13RA1
ENSG00000161682,FAM171A2,0,676,train,FAM171A2,0,1207,train,True,0,FAM171A2
ENSG00000156802,ATAD2,0,677,train,ATAD2,0,810,train,True,0,ATAD2
ENSG00000159714,ZDHHC1,0,678,train,ZDHHC1,0,1445,validation,True,0,ZDHHC1
ENSG00000137872,SEMA6D,0,679,train,SEMA6D,0,1380,validation,True,0,SEMA6D
ENSG00000196683,TOMM7,1,680,train,TOMM7,1,211,train,True,1,TOMM7
ENSG00000132842,AP3B1,1,681,train,AP3B1,1,371,train,True,1,AP3B1
ENSG00000147684,NDUFB9,1,682,train,NDUFB9,1,1009,train,True,1,NDUFB9
ENSG00000224578,HNRNPA1L3,0,683,train,HNRNPA1L3,0,229,train,True,0,HNRNPA1L3
ENSG00000204851,PNMA8B,0,684,train,PNMA8B,0,1398,validation,True,0,PNMA8B
ENSG00000075420,FNDC3B,1,685,train,FNDC3B,1,217,train,True,1,FNDC3B
ENSG00000160194,NDUFV3,1,686,train,NDUFV3,1,135,train,True,1,NDUFV3
ENSG00000139718,SETD1B,0,687,train,SETD1B,0,1412,validation,True,0,SETD1B
ENSG00000139880,CDH24,0,688,train,CDH24,0,1163,train,True,0,CDH24
ENSG00000166881,NEMP1,0,689,train,NEMP1,0,1505,validation,True,0,NEMP1
ENSG00000147883,CDKN2B,1,690,train,CDKN2B,1,971,train,True,1,CDKN2B
ENSG00000268235,TCP11X1,0,691,train,TCP11X1,0,477,train,True,0,TCP11X1
ENSG00000101052,IFT52,1,692,train,IFT52,1,935,train,True,1,IFT52
ENSG00000162104,ADCY9,1,693,train,ADCY9,1,399,train,True,1,ADCY9
ENSG00000128609,NDUFA5,1,694,train,NDUFA5,1,490,train,True,1,NDUFA5
ENSG00000198131,ZNF544,0,695,train,ZNF544,0,748,train,True,0,ZNF544
ENSG00000137571,SLCO5A1,0,696,train,SLCO5A1,0,655,train,True,0,SLCO5A1
ENSG00000145431,PDGFC,1,697,train,PDGFC,1,1448,validation,True,1,PDGFC
ENSG00000122257,RBBP6,0,698,train,RBBP6,0,1790,test,True,0,RBBP6
ENSG00000069493,CLEC2D,0,699,train,CLEC2D,0,1798,test,True,0,CLEC2D
ENSG00000106328,FSCN3,1,700,train,FSCN3,1,1663,test,True,1,FSCN3
ENSG00000143340,FAM163A,0,701,train,FAM163A,0,739,train,True,0,FAM163A
ENSG00000146166,LGSN,1,702,train,LGSN,1,711,train,True,1,LGSN
ENSG00000213445,SIPA1,1,703,train,SIPA1,1,1595,test,True,1,SIPA1
ENSG00000110066,KMT5B,0,704,train,KMT5B,0,493,train,True,0,KMT5B
ENSG00000151131,NOPCHAP1,0,705,train,NOPCHAP1,0,53,train,True,0,NOPCHAP1
ENSG00000150593,PDCD4,1,706,train,PDCD4,1,1351,validation,True,1,PDCD4
ENSG00000157734,SNX22,0,707,train,SNX22,0,961,train,True,0,SNX22
ENSG00000141965,FEM1A,0,708,train,FEM1A,0,1768,test,True,0,FEM1A
ENSG00000160447,PKN3,0,709,train,PKN3,0,842,train,True,0,PKN3
ENSG00000118257,NRP2,1,710,train,NRP2,1,1485,validation,True,1,NRP2
ENSG00000086232,EIF2AK1,0,711,train,EIF2AK1,0,1102,train,True,0,EIF2AK1
ENSG00000185453,ZSWIM9,0,712,train,ZSWIM9,0,1805,test,True,0,ZSWIM9
ENSG00000110871,COQ5,0,713,train,COQ5,0,665,train,True,0,COQ5
ENSG00000151445,VIPAS39,0,714,train,VIPAS39,0,1258,train,True,0,VIPAS39
ENSG00000064703,DDX20,1,715,train,DDX20,1,238,train,True,1,DDX20
ENSG00000253953,PCDHGB4,0,716,train,PCDHGB4,0,1168,train,True,0,PCDHGB4
ENSG00000162631,NTNG1,1,717,train,NTNG1,1,1086,train,True,1,NTNG1
ENSG00000036828,CASR,1,718,train,CASR,1,69,train,True,1,CASR
ENSG00000172766,NAA16,0,719,train,NAA16,0,1418,validation,True,0,NAA16
ENSG00000112787,FBRSL1,1,720,train,FBRSL1,1,1737,test,True,1,FBRSL1
ENSG00000179361,ARID3B,0,721,train,ARID3B,0,512,train,True,0,ARID3B
ENSG00000165392,WRN,1,722,train,WRN,1,691,train,True,1,WRN
ENSG00000177414,UBE2U,0,723,train,UBE2U,0,1433,validation,True,0,UBE2U
ENSG00000204634,TBC1D8,0,724,train,TBC1D8,0,933,train,True,0,TBC1D8
ENSG00000186075,ZPBP2,0,725,train,ZPBP2,0,923,train,True,0,ZPBP2
ENSG00000187537,POTEG,0,726,train,POTEG,0,418,train,True,0,POTEG
ENSG00000204514,ZNF814,0,727,train,ZNF814,0,499,train,True,0,ZNF814
ENSG00000018625,ATP1A2,1,728,train,ATP1A2,1,130,train,True,1,ATP1A2
ENSG00000115286,NDUFS7,1,729,train,NDUFS7,1,925,train,True,1,NDUFS7
ENSG00000076826,CAMSAP3,0,730,train,CAMSAP3,0,1310,validation,True,0,CAMSAP3
ENSG00000184640,SEPTIN9,1,731,train,SEPTIN9,1,521,train,True,1,SEPTIN9
ENSG00000151276,MAGI1,1,732,train,MAGI1,1,1338,validation,True,1,MAGI1
ENSG00000103811,CTSH,1,733,train,CTSH,1,1052,train,True,1,CTSH
ENSG00000120008,WDR11,1,734,train,WDR11,1,901,train,True,1,WDR11
ENSG00000138760,SCARB2,1,735,train,SCARB2,1,1706,test,True,1,SCARB2
ENSG00000267680,ZNF224,0,736,train,ZNF224,0,803,train,True,0,ZNF224
ENSG00000152969,JAKMIP1,1,737,train,JAKMIP1,1,634,train,True,1,JAKMIP1
ENSG00000091831,ESR1,1,738,train,ESR1,1,1662,test,True,1,ESR1
ENSG00000107201,RIGI,1,739,train,RIGI,1,1333,validation,True,1,RIGI
ENSG00000064651,SLC12A2,1,740,train,SLC12A2,1,1019,train,True,1,SLC12A2
ENSG00000147596,PRDM14,1,741,train,PRDM14,1,560,train,True,1,PRDM14
ENSG00000134460,IL2RA,1,742,train,IL2RA,1,1372,validation,True,1,IL2RA
ENSG00000134153,EMC7,0,743,train,EMC7,0,600,train,True,0,EMC7
ENSG00000060069,CTDP1,0,744,train,CTDP1,0,1676,test,True,0,CTDP1
ENSG00000186889,TMEM17,1,745,train,TMEM17,1,388,train,True,1,TMEM17
ENSG00000133812,SBF2,1,746,train,SBF2,1,278,train,True,1,SBF2
ENSG00000148399,DPH7,0,747,train,DPH7,0,1733,test,True,0,DPH7
ENSG00000157837,SPPL3,1,748,train,SPPL3,1,631,train,True,1,SPPL3
ENSG00000173838,MARCHF10,0,749,train,MARCHF10,0,1639,test,True,0,MARCHF10
ENSG00000109182,CWH43,1,750,train,CWH43,1,316,train,True,1,CWH43
ENSG00000125733,TRIP10,0,751,train,TRIP10,0,78,train,True,0,TRIP10
ENSG00000136997,MYC,1,752,train,MYC,1,834,train,True,1,MYC
ENSG00000135253,KCP,0,753,train,KCP,0,697,train,True,0,KCP
ENSG00000001626,CFTR,1,754,train,CFTR,1,1540,test,True,1,CFTR
ENSG00000214309,MBLAC1,0,755,train,MBLAC1,0,21,train,True,0,MBLAC1
ENSG00000145730,PAM,1,756,train,PAM,1,1093,train,True,1,PAM
ENSG00000132972,RNF17,0,757,train,RNF17,0,337,train,True,0,RNF17
ENSG00000234409,CCDC188,0,758,train,CCDC188,0,210,train,True,0,CCDC188
ENSG00000110077,MS4A6A,0,759,train,MS4A6A,0,576,train,True,0,MS4A6A
ENSG00000064205,CCN5,1,760,train,CCN5,1,1365,validation,True,1,CCN5
ENSG00000182359,KBTBD3,0,761,train,KBTBD3,0,1047,train,True,0,KBTBD3
ENSG00000165521,EML5,1,762,train,EML5,1,1103,train,True,1,EML5
ENSG00000095587,TLL2,0,763,train,TLL2,0,690,train,True,0,TLL2
ENSG00000106331,PAX4,1,764,train,PAX4,1,888,train,True,1,PAX4
ENSG00000197355,UAP1L1,0,765,train,UAP1L1,0,1522,validation,True,0,UAP1L1
ENSG00000172995,ARPP21,1,766,train,ARPP21,1,819,train,True,1,ARPP21
ENSG00000132259,CNGA4,0,767,train,CNGA4,0,699,train,True,0,CNGA4
ENSG00000143847,PPFIA4,0,768,train,PPFIA4,0,75,train,True,0,PPFIA4
ENSG00000016490,CLCA1,0,769,train,CLCA1,0,44,train,True,0,CLCA1
ENSG00000091986,CCDC80,0,770,train,CCDC80,0,546,train,True,0,CCDC80
ENSG00000196284,SUPT3H,0,771,train,SUPT3H,0,257,train,True,0,SUPT3H
ENSG00000165164,CFAP47,0,772,train,CFAP47,0,1283,validation,True,0,CFAP47
ENSG00000154144,TBRG1,0,773,train,TBRG1,0,1759,test,True,0,TBRG1
ENSG00000151883,PARP8,1,774,train,PARP8,1,331,train,True,1,PARP8
ENSG00000129450,SIGLEC9,0,775,train,SIGLEC9,0,749,train,True,0,SIGLEC9
ENSG00000250305,TRMT9B,1,776,train,TRMT9B,1,433,train,True,1,TRMT9B
ENSG00000135540,NHSL1,1,777,train,NHSL1,1,705,train,True,1,NHSL1
ENSG00000140961,OSGIN1,1,778,train,OSGIN1,1,1018,train,True,1,OSGIN1
ENSG00000086758,HUWE1,1,779,train,HUWE1,1,459,train,True,1,HUWE1
ENSG00000090539,CHRD,0,780,train,CHRD,0,311,train,True,0,CHRD
ENSG00000221818,EBF2,1,781,train,EBF2,1,220,train,True,1,EBF2
ENSG00000131495,NDUFA2,1,782,train,NDUFA2,1,1194,train,True,1,NDUFA2
ENSG00000132846,ZBED3,1,783,train,ZBED3,1,344,train,True,1,ZBED3
ENSG00000196700,ZNF512B,0,784,train,ZNF512B,0,253,train,True,0,ZNF512B
ENSG00000185920,PTCH1,1,785,train,PTCH1,1,1316,validation,True,1,PTCH1
ENSG00000162441,LZIC,0,786,train,LZIC,0,434,train,True,0,LZIC
ENSG00000154832,CXXC1,0,787,train,CXXC1,0,792,train,True,0,CXXC1
ENSG00000002726,AOC1,1,788,train,AOC1,1,144,train,True,1,AOC1
ENSG00000189144,ZNF573,0,789,train,ZNF573,0,468,train,True,0,ZNF573
ENSG00000173013,CFAP184,0,790,train,CFAP184,0,1576,test,True,0,CFAP184
ENSG00000175893,ZDHHC21,0,791,train,ZDHHC21,0,1580,test,True,0,ZDHHC21
ENSG00000021762,OSBPL5,0,792,train,OSBPL5,0,1371,validation,True,0,OSBPL5
ENSG00000157150,TIMP4,1,793,train,TIMP4,1,604,train,True,1,TIMP4
ENSG00000174173,TRMT10C,0,794,train,TRMT10C,0,247,train,True,0,TRMT10C
ENSG00000127663,KDM4B,1,795,train,KDM4B,1,869,train,True,1,KDM4B
ENSG00000168491,CCDC110,0,796,train,CCDC110,0,1712,test,True,0,CCDC110
ENSG00000171634,BPTF,1,797,train,BPTF,1,1172,train,True,1,BPTF
ENSG00000108175,ZMIZ1,1,798,train,ZMIZ1,1,1410,validation,True,1,ZMIZ1
ENSG00000135723,FHOD1,0,799,train,FHOD1,0,1355,validation,True,0,FHOD1
ENSG00000141665,FBXO15,0,800,train,FBXO15,0,916,train,True,0,FBXO15
ENSG00000116668,SWT1,0,801,train,SWT1,0,1683,test,True,0,SWT1
ENSG00000123609,NMI,1,802,train,NMI,1,1110,train,True,1,NMI
ENSG00000185104,FAF1,1,803,train,FAF1,1,91,train,True,1,FAF1
ENSG00000169903,TM4SF4,1,804,train,TM4SF4,1,1068,train,True,1,TM4SF4
ENSG00000133116,KL,1,805,train,KL,1,894,train,True,1,KL
ENSG00000214300,SPDYE3,0,806,train,SPDYE3,0,1718,test,True,0,SPDYE3
ENSG00000164045,CDC25A,1,807,train,CDC25A,1,1235,train,True,1,CDC25A
ENSG00000075643,MOCOS,0,808,train,MOCOS,0,783,train,True,0,MOCOS
ENSG00000035499,DEPDC1B,0,809,train,DEPDC1B,0,302,train,True,0,DEPDC1B
ENSG00000235106,BRD3OS,1,810,train,BRD3OS,1,64,train,True,1,BRD3OS
ENSG00000074211,PPP2R2C,1,811,train,PPP2R2C,1,758,train,True,1,PPP2R2C
ENSG00000010310,GIPR,1,812,train,GIPR,1,1352,validation,True,1,GIPR
ENSG00000096996,IL12RB1,0,813,train,IL12RB1,0,1400,validation,True,0,IL12RB1
ENSG00000168275,COA6,0,814,train,COA6,0,1745,test,True,0,COA6
ENSG00000130720,FIBCD1,1,815,train,FIBCD1,1,1756,test,True,1,FIBCD1
ENSG00000054803,CBLN4,1,816,train,CBLN4,1,120,train,True,1,CBLN4
ENSG00000148429,USP6NL,0,817,train,USP6NL,0,1253,train,True,0,USP6NL
ENSG00000090402,SI,1,818,train,SI,1,545,train,True,1,SI
ENSG00000132329,RAMP1,1,819,train,RAMP1,1,780,train,True,1,RAMP1
ENSG00000180176,TH,1,820,train,TH,1,1441,validation,True,1,TH
ENSG00000187416,LHFPL3,1,821,train,LHFPL3,1,818,train,True,1,LHFPL3
ENSG00000134250,NOTCH2,1,822,train,NOTCH2,1,374,train,True,1,NOTCH2
ENSG00000183644,HOATZ,0,823,train,HOATZ,0,1446,validation,True,0,HOATZ
ENSG00000074370,ATP2A3,1,824,train,ATP2A3,1,561,train,True,1,ATP2A3
ENSG00000153214,TMEM87B,1,825,train,TMEM87B,1,1390,validation,True,1,TMEM87B
ENSG00000100485,SOS2,1,826,train,SOS2,1,1071,train,True,1,SOS2
ENSG00000137809,ITGA11,1,827,train,ITGA11,1,1478,validation,True,1,ITGA11
ENSG00000128313,APOL5,0,828,train,APOL5,0,482,train,True,0,APOL5
ENSG00000113360,DROSHA,0,829,train,DROSHA,0,657,train,True,0,DROSHA
ENSG00000174327,SLC16A13,1,830,train,SLC16A13,1,288,train,True,1,SLC16A13
ENSG00000134640,MTNR1B,1,831,train,MTNR1B,1,1181,train,True,1,MTNR1B
ENSG00000141424,SLC39A6,0,832,train,SLC39A6,0,1624,test,True,0,SLC39A6
ENSG00000169313,P2RY12,1,833,train,P2RY12,1,1228,train,True,1,P2RY12
ENSG00000110436,SLC1A2,1,834,train,SLC1A2,1,882,train,True,1,SLC1A2
ENSG00000154262,ABCA6,0,835,train,ABCA6,0,1044,train,True,0,ABCA6
ENSG00000105738,SIPA1L3,0,836,train,SIPA1L3,0,435,train,True,0,SIPA1L3
ENSG00000135100,HNF1A,1,837,train,HNF1A,1,786,train,True,1,HNF1A
ENSG00000179195,ZNF664,1,838,train,ZNF664,1,1339,validation,True,1,ZNF664
ENSG00000132446,FTHL17,0,839,train,FTHL17,0,61,train,True,0,FTHL17
ENSG00000095015,MAP3K1,1,840,train,MAP3K1,1,52,train,True,1,MAP3K1
ENSG00000197779,ZNF81,0,841,train,ZNF81,0,8,train,True,0,ZNF81
ENSG00000160360,GPSM1,1,842,train,GPSM1,1,1527,validation,True,1,GPSM1
ENSG00000198865,CCDC152,0,843,train,CCDC152,0,508,train,True,0,CCDC152
ENSG00000169744,LDB2,1,844,train,LDB2,1,606,train,True,1,LDB2
ENSG00000172260,NEGR1,1,845,train,NEGR1,1,1249,train,True,1,NEGR1
ENSG00000103540,CCP110,0,846,train,CCP110,0,1710,test,True,0,CCP110
ENSG00000188483,IER5L,0,847,train,IER5L,0,1633,test,True,0,IER5L
ENSG00000116819,TFAP2E,0,848,train,TFAP2E,0,917,train,True,0,TFAP2E
ENSG00000198837,DENND4B,0,849,train,DENND4B,0,1218,train,True,0,DENND4B
ENSG00000276040,SPATA31A7,0,850,train,SPATA31A7,0,185,train,True,0,SPATA31A7
ENSG00000101333,PLCB4,0,851,train,PLCB4,0,1513,validation,True,0,PLCB4
ENSG00000116678,LEPR,1,852,train,LEPR,1,1510,validation,True,1,LEPR
ENSG00000119421,NDUFA8,1,853,train,NDUFA8,1,911,train,True,1,NDUFA8
ENSG00000073756,PTGS2,1,854,train,PTGS2,1,1738,test,True,1,PTGS2
ENSG00000276581,SPATA31A5,0,855,train,SPATA31A5,0,1285,validation,True,0,SPATA31A5
ENSG00000160563,MED27,1,856,train,MED27,1,567,train,True,1,MED27
ENSG00000198890,PRMT6,1,857,train,PRMT6,1,924,train,True,1,PRMT6
ENSG00000162377,COA7,0,858,train,COA7,0,813,train,True,0,COA7
ENSG00000102572,STK24,1,859,train,STK24,1,1087,train,True,1,STK24
ENSG00000002822,MAD1L1,1,860,train,MAD1L1,1,173,train,True,1,MAD1L1
ENSG00000196684,HSH2D,0,861,train,HSH2D,0,132,train,True,0,HSH2D
ENSG00000171133,OR2K2,0,862,train,OR2K2,0,221,train,True,0,OR2K2
ENSG00000078674,PCM1,1,863,train,PCM1,1,129,train,True,1,PCM1
ENSG00000184384,MAML2,1,864,train,MAML2,1,566,train,True,1,MAML2
ENSG00000215644,GCGR,1,865,train,GCGR,1,770,train,True,1,GCGR
ENSG00000133195,SLC39A11,1,866,train,SLC39A11,1,1592,test,True,1,SLC39A11
ENSG00000258890,CEP95,0,867,train,CEP95,0,1524,validation,True,0,CEP95
ENSG00000111252,SH2B3,1,868,train,SH2B3,1,956,train,True,1,SH2B3
ENSG00000160072,ATAD3B,0,869,train,ATAD3B,0,1570,test,True,0,ATAD3B
ENSG00000128482,RNF112,0,870,train,RNF112,0,116,train,True,0,RNF112
ENSG00000196570,PFN3,0,871,train,PFN3,0,1571,test,True,0,PFN3
ENSG00000213949,ITGA1,1,872,train,ITGA1,1,327,train,True,1,ITGA1
ENSG00000152217,SETBP1,1,873,train,SETBP1,1,893,train,True,1,SETBP1
ENSG00000126773,PCNX4,0,874,train,PCNX4,0,413,train,True,0,PCNX4
ENSG00000086102,NFX1,0,875,train,NFX1,0,1224,train,True,0,NFX1
ENSG00000162676,GFI1,1,876,train,GFI1,1,794,train,True,1,GFI1
ENSG00000189139,FSCB,0,877,train,FSCB,0,774,train,True,0,FSCB
ENSG00000135426,TESPA1,0,878,train,TESPA1,0,719,train,True,0,TESPA1
ENSG00000168769,TET2,1,879,train,TET2,1,1025,train,True,1,TET2
ENSG00000135454,B4GALNT1,0,880,train,B4GALNT1,0,1789,test,True,0,B4GALNT1
ENSG00000021300,PLEKHB1,0,881,train,PLEKHB1,0,1079,train,True,0,PLEKHB1
ENSG00000171791,BCL2,1,882,train,BCL2,1,166,train,True,1,BCL2
ENSG00000175445,LPL,1,883,train,LPL,1,886,train,True,1,LPL
ENSG00000154359,LONRF1,1,884,train,LONRF1,1,721,train,True,1,LONRF1
ENSG00000100565,LRRC74A,1,885,train,LRRC74A,1,872,train,True,1,LRRC74A
ENSG00000244405,ETV5,1,886,train,ETV5,1,1308,validation,True,1,ETV5
ENSG00000128731,HERC2,0,887,train,HERC2,0,638,train,True,0,HERC2
ENSG00000187017,ESPN,0,888,train,ESPN,0,618,train,True,0,ESPN
ENSG00000269713,NBPF9,0,889,train,NBPF9,0,1698,test,True,0,NBPF9
ENSG00000157895,C12orf43,1,890,train,C12orf43,1,1170,train,True,1,C12orf43
ENSG00000115970,THADA,1,891,train,THADA,1,527,train,True,1,THADA
ENSG00000253250,C8orf88,0,892,train,C8orf88,0,692,train,True,0,C8orf88
ENSG00000187626,ZKSCAN4,0,893,train,ZKSCAN4,0,109,train,True,0,ZKSCAN4
ENSG00000135114,OASL,1,894,train,OASL,1,1058,train,True,1,OASL
ENSG00000135333,EPHA7,0,895,train,EPHA7,0,159,train,True,0,EPHA7
ENSG00000198056,PRIM1,1,896,train,PRIM1,1,1736,test,True,1,PRIM1
ENSG00000144406,UNC80,0,897,train,UNC80,0,570,train,True,0,UNC80
ENSG00000151726,ACSL1,1,898,train,ACSL1,1,1581,test,True,1,ACSL1
ENSG00000189182,KRT77,0,899,train,KRT77,0,944,train,True,0,KRT77
ENSG00000204086,RPA4,0,900,train,RPA4,0,16,train,True,0,RPA4
ENSG00000189043,COXFA4,1,901,train,COXFA4,1,464,train,True,1,COXFA4
ENSG00000108557,RAI1,1,902,train,RAI1,1,275,train,True,1,RAI1
ENSG00000197943,PLCG2,1,903,train,PLCG2,1,161,train,True,1,PLCG2
ENSG00000275410,HNF1B,1,904,train,HNF1B,1,1621,test,True,1,HNF1B
ENSG00000129757,CDKN1C,1,905,train,CDKN1C,1,1647,test,True,1,CDKN1C
ENSG00000158321,AUTS2,1,906,train,AUTS2,1,1493,validation,True,1,AUTS2
ENSG00000188869,TMC3,0,907,train,TMC3,0,909,train,True,0,TMC3
ENSG00000180332,KCTD4,0,908,train,KCTD4,0,1538,test,True,0,KCTD4
ENSG00000105397,TYK2,1,909,train,TYK2,1,790,train,True,1,TYK2
ENSG00000091704,CPA1,1,910,train,CPA1,1,37,train,True,1,CPA1
ENSG00000165966,PDZRN4,1,911,train,PDZRN4,1,285,train,True,1,PDZRN4
ENSG00000075218,GTSE1,0,912,train,GTSE1,0,523,train,True,0,GTSE1
ENSG00000111716,LDHB,1,913,train,LDHB,1,184,train,True,1,LDHB
ENSG00000153879,CEBPG,1,914,train,CEBPG,1,330,train,True,1,CEBPG
ENSG00000173253,DMRT2,1,915,train,DMRT2,1,365,train,True,1,DMRT2
ENSG00000010818,HIVEP2,1,916,train,HIVEP2,1,1197,train,True,1,HIVEP2
ENSG00000047932,GOPC,1,917,train,GOPC,1,1396,validation,True,1,GOPC
ENSG00000100347,SAMM50,1,918,train,SAMM50,1,1007,train,True,1,SAMM50
ENSG00000046774,MAGEC2,0,919,train,MAGEC2,0,1359,validation,True,0,MAGEC2
ENSG00000129244,ATP1B2,1,920,train,ATP1B2,1,419,train,True,1,ATP1B2
ENSG00000136111,TBC1D4,1,921,train,TBC1D4,1,1646,test,True,1,TBC1D4
ENSG00000168675,LDLRAD4,1,922,train,LDLRAD4,1,1117,train,True,1,LDLRAD4
ENSG00000152409,JMY,1,923,train,JMY,1,904,train,True,1,JMY
ENSG00000181894,ZNF329,0,924,train,ZNF329,0,848,train,True,0,ZNF329
ENSG00000122859,NEUROG3,1,925,train,NEUROG3,1,1802,test,True,1,NEUROG3
ENSG00000214530,STARD10,1,926,train,STARD10,1,1453,validation,True,1,STARD10
ENSG00000152954,NRSN1,0,927,train,NRSN1,0,280,train,True,0,NRSN1
ENSG00000185002,RFX6,1,928,train,RFX6,1,876,train,True,1,RFX6
ENSG00000104833,TUBB4A,0,929,train,TUBB4A,0,1582,test,True,0,TUBB4A
ENSG00000123329,ARHGAP9,0,930,train,ARHGAP9,0,65,train,True,0,ARHGAP9
ENSG00000257017,HP,1,931,train,HP,1,420,train,True,1,HP
ENSG00000157933,SKI,1,932,train,SKI,1,352,train,True,1,SKI
ENSG00000095303,PTGS1,1,933,train,PTGS1,1,1148,train,True,1,PTGS1
ENSG00000176658,MYO1D,0,934,train,MYO1D,0,1274,validation,True,0,MYO1D
ENSG00000183269,OR52E8,0,935,train,OR52E8,0,347,train,True,0,OR52E8
ENSG00000144891,AGTR1,1,936,train,AGTR1,1,913,train,True,1,AGTR1
ENSG00000172164,SNTB1,1,937,train,SNTB1,1,233,train,True,1,SNTB1
ENSG00000198791,CNOT7,0,938,train,CNOT7,0,299,train,True,0,CNOT7
ENSG00000162490,DRAXIN,0,939,train,DRAXIN,0,153,train,True,0,DRAXIN
ENSG00000053918,KCNQ1,1,940,train,KCNQ1,1,1447,validation,True,1,KCNQ1
ENSG00000089177,KIF16B,0,941,train,KIF16B,0,469,train,True,0,KIF16B
ENSG00000183873,SCN5A,1,942,train,SCN5A,1,828,train,True,1,SCN5A
ENSG00000196498,NCOR2,1,943,train,NCOR2,1,885,train,True,1,NCOR2
ENSG00000144893,MED12L,0,944,train,MED12L,0,946,train,True,0,MED12L
ENSG00000096654,ZNF184,0,945,train,ZNF184,0,1038,train,True,0,ZNF184
ENSG00000215421,ZNF407,0,946,train,ZNF407,0,1272,validation,True,0,ZNF407
ENSG00000120705,ETF1,0,947,train,ETF1,0,1132,train,True,0,ETF1
ENSG00000166340,TPP1,0,948,train,TPP1,0,572,train,True,0,TPP1
ENSG00000174886,NDUFA11,1,949,train,NDUFA11,1,942,train,True,1,NDUFA11
ENSG00000132938,MTUS2,0,950,train,MTUS2,0,450,train,True,0,MTUS2
ENSG00000164366,CCDC127,0,951,train,CCDC127,0,1069,train,True,0,CCDC127
ENSG00000101076,HNF4A,1,952,train,HNF4A,1,455,train,True,1,HNF4A
ENSG00000074657,ZNF532,0,953,train,ZNF532,0,683,train,True,0,ZNF532
