target_id,target_symbol,target_name,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,prio_isCancerDriverGene,prio_hasTEP
ENSG00000168944,CEP120,centrosomal protein 120,-0.0666298952013237,,0.0,0.0,,0.0,0.0,0.0,,-0.586229053398547,0.4878300000000003,,-1.0,-1.0,0.0,,
ENSG00000215817,ZC3H11B,zinc finger CCCH-type containing 11B,-0.3709873138444567,,,,,,0.0,0.0,,-0.773924421371231,0.0,-0.9844725,1.0,1.0,,,
ENSG00000078674,PCM1,pericentriolar material 1,-0.4348593491450634,,0.0,0.0,,0.0,0.0,0.0,,-0.7725883809778674,0.4367600000000003,,-1.0,-1.0,0.0,,
ENSG00000134250,NOTCH2,notch receptor 2,-0.9800330943188086,,0.0,0.0,,1.0,1.0,0.0,0.2,-0.9636573052809768,0.6276800000000001,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000174326,SLC16A11,solute carrier family 16 member 11,0.8371759514616657,,,,,,0.0,0.0,,,0.3735999999999997,0.0,0.0,0.5,0.0,,
ENSG00000132846,ZBED3,zinc finger BED-type containing 3,0.9787093215664644,,0.0,0.0,,0.0,1.0,1.0,,0.0,0.0,,-1.0,-1.0,0.0,,
ENSG00000138083,SIX3,SIX homeobox 3,-0.8087148372862658,,0.0,0.0,,0.0,0.0,0.0,,-0.6723872212278015,0.8945799999999998,-0.021085,0.5,0.5,0.0,,
ENSG00000090686,USP48,ubiquitin specific peptidase 48,-0.8237175951461666,,0.0,0.0,,0.0,0.0,0.0,,,0.7343000000000004,0.0,-1.0,-1.0,0.0,,
ENSG00000129757,CDKN1C,cyclin dependent kinase inhibitor 1C,0.972972972972973,,0.0,0.0,,0.0,0.0,0.0,,-0.9373066202427196,0.0,0.0,0.0,0.5,0.0,,
ENSG00000163623,NKX6-1,NK6 homeobox 1,0.095311638168781,,0.0,0.0,,0.0,0.0,0.0,,-0.6473796405777634,0.8092649999999999,0.0,0.5,0.75,0.0,,
ENSG00000175806,MSRA,methionine sulfoxide reductase A,0.9964699393270822,,0.0,0.0,,0.0,0.0,0.0,,,0.2765949999999996,0.0,0.0,0.5,0.0,,
ENSG00000178607,ERN1,endoplasmic reticulum to nucleus signaling 1,-0.6911196911196911,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.7396669077692305,0.6571150000000003,0.0,-1.0,0.5,0.0,,
ENSG00000166965,RCCD1,RCC1 domain containing 1,0.7885273028130171,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000156564,LRFN2,leucine rich repeat and fibronectin type III domain containing 2,-0.3947049089906232,,0.0,0.0,,0.0,1.0,0.0,,-0.345924897007607,0.7465150000000002,0.0,0.5,0.75,0.0,,
ENSG00000135776,ABCB10,ATP binding cassette subfamily B member 10,0.3035852178709322,,0.0,0.0,,0.0,0.0,0.0,,-0.8653581888844094,0.0,0.0,-1.0,0.5,0.0,,
ENSG00000131323,TRAF3,TNF receptor associated factor 3,-0.8706012134583563,,0.0,0.0,,0.0,0.0,0.0,,-0.6177934107273766,0.8063400000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000165626,BEND7,BEN domain containing 7,-0.2184225041367898,,0.0,0.0,,0.0,0.0,0.0,,-0.0537322466794323,0.3462449999999997,,-1.0,-1.0,0.0,,
ENSG00000121297,TSHZ3,teashirt zinc finger homeobox 3,-0.9148372862658576,,0.0,0.0,,0.0,1.0,0.0,,-0.6756500823825995,0.7548549999999998,0.0,0.0,0.5,0.0,,
ENSG00000196782,MAML3,mastermind like transcriptional coactivator 3,-0.8649751792608935,,0.0,0.0,,0.0,0.0,0.0,,,0.3804900000000003,0.0,0.0,-1.0,0.0,,
ENSG00000153250,RBMS1,RNA binding motif single stranded interacting protein 1,-0.7822393822393823,,0.0,0.0,,0.0,0.0,0.0,,-0.7709592405675214,0.8029550000000001,-0.3288174999999999,-1.0,-1.0,0.0,,
ENSG00000130856,ZNF236,zinc finger protein 236,-0.8648648648648649,,0.0,0.0,,0.0,0.0,0.0,,-0.8543224639223442,0.4315100000000001,,-1.0,-1.0,0.0,,
ENSG00000158636,EMSY,"EMSY transcriptional repressor, BRCA2 interacting",-0.915057915057915,,0.0,0.0,,0.0,0.0,0.0,,-0.8683518557251271,0.5063600000000001,,-1.0,-1.0,0.0,,
ENSG00000056972,TRAF3IP2,TRAF3 interacting protein 2,-0.3327082184225041,,0.0,0.0,255.0,0.0,0.0,0.0,1.0,-0.8092864702482344,0.0,,-1.0,-1.0,0.0,,
ENSG00000062524,LTK,leukocyte receptor tyrosine kinase,0.6219525648097077,,1.0,0.0,255.0,1.0,0.0,0.0,,-0.0537322466794323,0.0,0.0,0.0,0.5,0.0,,
ENSG00000196616,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",0.0798676227247656,,0.0,1.0,255.0,1.0,1.0,0.0,1.0,-0.5208031853240863,0.1600000000000001,-0.8600000000000001,0.0,0.5,0.0,,
ENSG00000189403,HMGB1,high mobility group box 1,-0.973303916161059,,1.0,0.0,,1.0,0.0,1.0,0.7,-0.7140032602906012,0.95349,-0.8255825000000001,-1.0,-1.0,0.0,,
ENSG00000135547,HEY2,hes related family bHLH transcription factor with YRPW motif 2,0.5014892443463872,,0.0,0.0,,0.0,0.0,0.0,,-0.9829976811850536,0.7032649999999997,0.0,0.0,0.5,0.0,,
ENSG00000137269,LRRC1,leucine rich repeat containing 1,-0.5140650854936569,,0.0,0.0,,0.0,0.0,0.0,,,0.6564900000000001,-0.0791975,0.0,-1.0,0.0,,
ENSG00000185305,ARL15,ARF like GTPase 15,0.5157198014340871,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8529400000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000125970,RALY,RALY heterogeneous nuclear ribonucleoprotein,-0.3912851627137341,,0.0,0.0,,0.0,0.0,0.0,,-0.074237284492753,0.346405,0.0,-1.0,-1.0,0.0,,
ENSG00000129003,VPS13C,vacuolar protein sorting 13 homolog C,-0.1911748483177054,,0.0,0.0,,0.0,0.0,0.0,,-0.2715713874126704,0.3205449999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000136250,AOAH,acyloxyacyl hydrolase,-0.1598455598455598,,0.0,0.0,,0.0,0.0,1.0,,,0.0,,0.0,0.5,0.0,,
ENSG00000138814,PPP3CA,protein phosphatase 3 catalytic subunit alpha,-0.9284059569773856,,0.0,0.0,,1.0,0.0,0.0,1.0,-0.7038808726676579,0.980805,-0.5633400000000002,-1.0,0.5,0.0,,
ENSG00000129214,SHBG,sex hormone binding globulin,0.2247104247104248,0.0,1.0,1.0,,1.0,0.0,1.0,,,0.0,0.0,0.5,1.0,0.0,,
ENSG00000151320,AKAP6,A-kinase anchoring protein 6,-0.8306674020959736,,0.0,0.0,,0.0,0.0,0.0,,-0.0220234253186279,0.0426900000000003,0.0,0.0,0.5,0.0,,
ENSG00000133195,SLC39A11,solute carrier family 39 member 11,0.4497517926089354,,0.0,0.0,,0.0,0.0,0.0,,,0.52239,,-1.0,-1.0,0.0,,
ENSG00000138160,KIF11,kinesin family member 11,-0.96569222283508,0.0,1.0,1.0,,1.0,0.0,0.0,0.2,-0.71140783454218,0.0,0.0,0.0,0.5,-1.0,,
ENSG00000113302,IL12B,interleukin 12B,0.051958080529509,,0.0,0.0,,0.0,0.0,1.0,1.0,-0.7718641284023925,0.0,,1.0,0.5,0.0,,
ENSG00000214530,STARD10,StAR related lipid transfer domain containing 10,-0.1057915057915057,,0.0,0.0,,0.0,0.0,0.0,,-0.888862713180096,0.8625450000000001,0.0,-1.0,0.5,0.0,,
ENSG00000189045,ANKDD1B,ankyrin repeat and death domain containing 1B,0.3516822945394373,,0.0,0.0,,0.0,,,,,0.0,0.0,0.5,0.5,0.0,,
ENSG00000070540,WIPI1,"WD repeat domain, phosphoinositide interacting 1",0.162162162162162,,0.0,0.0,,0.0,0.0,0.0,,-0.6311498836596868,0.7197299999999999,0.0,-1.0,0.5,0.0,,
ENSG00000119522,DENND1A,DENN domain containing 1A,-0.5771649200220629,,0.0,0.0,,0.0,0.0,0.0,,-0.919984405282623,0.19159,0.0,-1.0,-1.0,0.0,,
ENSG00000164647,STEAP1,STEAP family member 1,0.1567567567567567,,0.0,0.0,,0.0,1.0,0.0,0.1,,0.1002949999999998,-0.2994099999999999,0.0,0.5,0.0,,
ENSG00000182463,TSHZ2,teashirt zinc finger homeobox 2,-0.7883066740209598,,0.0,0.0,,0.0,0.0,0.0,,,0.5212749999999999,0.0,0.0,-1.0,0.0,,
ENSG00000174482,LINGO2,leucine rich repeat and Ig domain containing 2,-0.4178709321566464,,0.0,0.0,,0.0,0.0,0.0,,-0.4143845580428137,0.8844900000000002,-0.0099,0.5,0.5,0.0,,
ENSG00000198056,PRIM1,DNA primase subunit 1,-0.2479867622724765,,0.0,0.0,,0.0,,,1.0,-0.5293645670915037,0.5119050000000002,,-1.0,0.5,-1.0,,
ENSG00000144736,SHQ1,"SHQ1, H/ACA ribonucleoprotein assembly factor",0.4399338113623827,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,-1.0,,
ENSG00000184611,KCNH7,potassium voltage-gated channel subfamily H member 7,-0.690457804743519,,0.0,0.0,,0.0,1.0,0.0,1.0,,0.7198999999999998,0.0,0.5,0.5,0.0,,
ENSG00000124493,GRM4,glutamate metabotropic receptor 4,-0.7047986762272477,0.0,1.0,0.0,,1.0,1.0,0.0,0.2,,0.8574550000000002,-0.3475874999999998,1.0,1.0,0.0,,
ENSG00000163104,SMARCAD1,SNF2 related chromatin remodeling ATPase with DExD box 1,-0.9185879757308328,,0.0,0.0,,0.0,0.0,0.0,,-0.8751039418332409,0.619885,0.0,-1.0,-1.0,0.0,,
ENSG00000140443,IGF1R,insulin like growth factor 1 receptor,-0.8034197462768892,1.0,1.0,1.0,255.0,1.0,1.0,0.0,1.0,-0.8135052838576268,0.8061450000000001,0.0,0.0,-1.0,0.0,,
ENSG00000198860,TSEN15,tRNA splicing endonuclease subunit 15,0.2593491450634309,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5321649999999998,,-1.0,-1.0,0.0,,
ENSG00000222011,FAM185A,family with sequence similarity 185 member A,-0.0999448428019856,,0.0,0.0,,0.0,0.0,0.0,,-0.73808146670119,0.0,,0.0,-1.0,0.0,,
ENSG00000169554,ZEB2,zinc finger E-box binding homeobox 2,-0.9908439051296194,,0.0,0.0,,0.0,1.0,0.0,,-0.6349946158958522,0.8352550000000001,0.0,-1.0,0.5,0.0,,
ENSG00000159217,IGF2BP1,insulin like growth factor 2 mRNA binding protein 1,-0.9628240485383344,,0.0,1.0,,1.0,0.0,0.0,,-0.9156557762603418,0.9653399999999998,-0.3414200000000001,0.5,0.75,0.0,,
ENSG00000149716,LTO1,LTO1 maturation factor of ABCE1,0.9091009376723662,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,-1.0,,
ENSG00000072110,ACTN1,actinin alpha 1,-0.8615554329840044,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.8413550000000001,-0.6033925,-1.0,0.5,0.0,,
ENSG00000061918,GUCY1B1,guanylate cyclase 1 soluble subunit beta 1,-0.2889134031991175,,1.0,1.0,,1.0,0.0,0.0,1.0,-0.8741684791672027,0.93538,0.0,-1.0,-1.0,0.0,,
ENSG00000240857,RDH14,retinol dehydrogenase 14,0.7526751241036955,,0.0,0.0,,0.0,0.0,0.0,,,0.4642850000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000143971,ETAA1,ETAA1 activator of ATR kinase,-0.2061776061776061,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,-1.0,-1.0,0.0,,
ENSG00000101057,MYBL2,MYB proto-oncogene like 2,-0.6943188086045229,,0.0,0.0,,0.0,0.0,0.0,,,0.2642850000000002,0.0,0.0,0.75,0.0,,
ENSG00000143409,MINDY1,MINDY lysine 48 deubiquitinase 1,0.2718146718146719,,0.0,0.0,,0.0,0.0,0.0,,-0.170737797500802,0.2963749999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000176435,CLEC14A,C-type lectin domain containing 14A,0.9138444567015996,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000136158,SPRY2,sprouty RTK signaling antagonist 2,-0.4578047435190292,,0.0,0.0,,0.0,0.0,0.0,,-0.7998079868405907,0.8253950000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000101421,CHMP4B,charged multivesicular body protein 4B,-0.9519029233314948,,0.0,0.0,,0.0,0.0,0.0,,-0.0220234253186279,0.97768,-0.2299099999999999,-1.0,-1.0,-1.0,,
ENSG00000060749,QSER1,glutamine and serine rich 1,-0.8465526751241037,,,,,,0.0,0.0,,,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000189283,FHIT,fragile histidine triad diadenosine triphosphatase,0.7257584114726972,,1.0,0.0,,1.0,1.0,0.0,,-0.6909530054771251,0.5578249999999997,0.0,-1.0,1.0,0.0,255.0,
ENSG00000198945,L3MBTL3,L3MBTL histone methyl-lysine binding protein 3,-0.8660783232211804,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.563359934808978,0.4679499999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000183049,CAMK1D,calcium/calmodulin dependent protein kinase ID,-0.8333149476006618,1.0,1.0,1.0,,1.0,0.0,0.0,,-0.7363903295619473,0.8831150000000001,-0.2792200000000001,0.0,0.5,0.0,,
ENSG00000138336,TET1,tet methylcytosine dioxygenase 1,-0.9798124655267512,,1.0,0.0,,1.0,0.0,0.0,,-0.8243859213801954,0.0,0.0,0.5,-1.0,0.0,255.0,
ENSG00000112996,MRPS30,mitochondrial ribosomal protein S30,0.4458907887479315,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,0.0,,
ENSG00000118503,TNFAIP3,TNF alpha induced protein 3,-0.9506894649751793,,0.0,0.0,,0.0,0.0,0.0,,-0.8826535093140294,0.3987349999999999,0.0,-1.0,0.5,0.0,255.0,
ENSG00000163577,EIF5A2,eukaryotic translation initiation factor 5A2,0.5118587975730833,,0.0,0.0,,0.0,0.0,0.0,,,1.0,-0.5588225000000001,-1.0,0.5,0.0,,
ENSG00000127603,MACF1,microtubule actin crosslinking factor 1,-0.932046332046332,,0.0,0.0,,0.0,1.0,0.0,,-0.3443964424868095,0.0787550000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000066382,MPPED2,metallophosphoesterase domain containing 2,-0.8496414782129068,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.9829949999999996,-0.4812925,0.0,0.5,0.0,,
ENSG00000106636,YKT6,YKT6 vesicular SNARE protein,-0.5241036955322669,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.6464649999999998,0.0,-1.0,-1.0,-1.0,,
ENSG00000074370,ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3,-0.3526751241036955,,1.0,0.0,,1.0,0.0,0.0,0.2,-0.1171498894010419,0.7347349999999999,-0.4194199999999998,0.0,0.5,0.0,,
ENSG00000134242,PTPN22,protein tyrosine phosphatase non-receptor type 22,-0.0435741864313292,,1.0,0.0,,1.0,1.0,0.0,,-0.7777121557641825,0.0,0.0,0.0,0.5,0.0,,
ENSG00000198053,SIRPA,signal regulatory protein alpha,-0.8789851075565361,,0.0,0.0,,0.0,0.0,0.0,,-0.680035512940404,0.0,-0.0327374999999999,-1.0,0.5,0.0,,
ENSG00000116117,PARD3B,par-3 family cell polarity regulator beta,-0.0963044677330391,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.6179378747593517,0.2116199999999999,0.0,0.0,-1.0,0.0,,
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",-0.932377275234418,1.0,1.0,1.0,255.0,1.0,1.0,0.0,1.0,-0.9693088027055468,0.6083550000000002,0.0,-1.0,-1.0,0.0,255.0,
ENSG00000134824,FADS2,fatty acid desaturase 2,-0.7777164920022063,,0.0,0.0,,0.0,1.0,0.0,,-0.8842619598320001,0.38063,-0.065315,-1.0,0.5,0.0,,
ENSG00000172164,SNTB1,syntrophin beta 1,0.0327633756205185,,0.0,0.0,,0.0,1.0,0.0,,,0.6561349999999997,0.0,-1.0,0.5,0.0,,
ENSG00000103460,TOX3,TOX high mobility group box family member 3,-0.7198014340871484,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.7569450000000003,0.0,0.0,0.5,0.0,,
ENSG00000165966,PDZRN4,PDZ domain containing ring finger 4,-0.129288472145615,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0,,
ENSG00000181195,PENK,proenkephalin,0.5941533370104799,,0.0,0.0,,0.0,0.0,1.0,,-0.65316342442815,0.1385750000000001,0.0,0.0,0.75,0.0,,
ENSG00000168734,PKIG,cAMP-dependent protein kinase inhibitor gamma,0.1984555984555984,,0.0,0.0,,0.0,1.0,0.0,,-0.7340800785757803,0.5394750000000001,0.0,-1.0,-1.0,0.0,,
ENSG00000156515,HK1,hexokinase 1,-0.8091560948703806,,1.0,1.0,,1.0,0.0,0.0,,-0.6609629464158503,0.6401299999999999,-0.3347874999999998,-1.0,-1.0,0.0,,
ENSG00000182240,BACE2,beta-secretase 2,-0.6040816326530613,1.0,1.0,1.0,,1.0,1.0,0.0,,-0.0329012314348442,0.4305,0.0,0.0,0.5,0.0,,
ENSG00000169194,IL13,interleukin 13,0.5741864313292884,,0.0,1.0,255.0,0.0,0.0,1.0,1.0,-0.8039416059473689,0.0,,1.0,1.0,0.0,,
ENSG00000076864,RAP1GAP,RAP1 GTPase activating protein,-0.5769442912300056,,0.0,1.0,,0.0,0.0,0.0,,-0.063041928147437,0.8265450000000001,0.0,0.0,0.5,0.0,,
ENSG00000030110,BAK1,BCL2 antagonist/killer 1,0.3842250413678985,,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,0.0,,
ENSG00000100565,LRRC74A,leucine rich repeat containing 74A,-0.0092664092664093,,0.0,0.0,,0.0,,,,,0.0,0.0,1.0,1.0,0.0,,
ENSG00000157895,C12orf43,chromosome 12 open reading frame 43,0.3670159955874241,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,0.0,,
ENSG00000179603,GRM8,glutamate metabotropic receptor 8,-0.4525096525096524,0.0,1.0,0.0,,1.0,1.0,0.0,,-0.1844222031275327,0.9229100000000002,-0.3557275000000001,0.5,1.0,0.0,,
ENSG00000141458,NPC1,NPC intracellular cholesterol transporter 1,-0.4707115278543849,0.0,1.0,0.0,,1.0,0.0,0.0,,-0.9722682040311024,0.3192500000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000004059,ARF5,ARF GTPase 5,-0.4572531715388858,,0.0,0.0,,0.0,0.0,0.0,,,1.0,-0.7083324999999998,-1.0,-1.0,0.0,,
ENSG00000144724,PTPRG,protein tyrosine phosphatase receptor type G,-0.4179812465526751,,0.0,0.0,,1.0,1.0,0.0,,-0.2257428957797491,0.7093449999999997,0.0,0.0,-1.0,0.0,,
ENSG00000177311,ZBTB38,zinc finger and BTB domain containing 38,-0.8068394925537783,,0.0,0.0,,0.0,0.0,0.0,,,0.0669449999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000169903,TM4SF4,transmembrane 4 L six family member 4,0.7126309983452841,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.3811900000000001,0.0,0.5,0.75,0.0,,
ENSG00000130561,SAG,S-antigen visual arrestin,-0.0776613348041919,,0.0,0.0,,0.0,0.0,0.0,,-0.208776039941779,0.3703699999999997,0.0,0.5,1.0,0.0,,
ENSG00000178385,PLEKHM3,pleckstrin homology domain containing M3,-0.4894649751792609,,0.0,0.0,,0.0,0.0,0.0,,,0.5795000000000001,0.0,0.0,-1.0,0.0,,
ENSG00000184056,VPS33B,VPS33B late endosome and lysosome associated,0.0041919470490898,,0.0,0.0,,0.0,0.0,0.0,,-0.6285074818796199,0.8622349999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000043591,ADRB1,adrenoceptor beta 1,0.9682294539437396,0.0,1.0,0.0,255.0,1.0,1.0,0.0,1.0,-0.5293645670915037,0.5178199999999997,0.0,0.0,0.5,0.0,,
ENSG00000115339,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3,-0.2808604522890237,,0.0,0.0,,1.0,0.0,0.0,,-0.8597176163441214,0.5971550000000001,-0.0876775,0.0,0.5,0.0,,
ENSG00000104313,EYA1,EYA transcriptional coactivator and phosphatase 1,-0.8940981798124655,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.9426077662333218,0.8057450000000003,-0.3285475000000001,0.0,0.5,0.0,,
ENSG00000111716,LDHB,lactate dehydrogenase B,-0.0709321566464423,,1.0,1.0,,1.0,0.0,0.0,,0.0,0.8952100000000002,-0.3787424999999998,-1.0,0.5,0.0,,
ENSG00000086758,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",,,0.0,1.0,,0.0,0.0,0.0,,-0.7775918874158024,0.8902599999999999,0.0,-1.0,-1.0,-1.0,,
ENSG00000129244,ATP1B2,ATPase Na+/K+ transporting subunit beta 2,-0.6591285162713734,,1.0,0.0,255.0,0.0,1.0,0.0,1.0,-0.7021558200444641,0.8620699999999999,0.0,-1.0,0.75,0.0,,
ENSG00000131778,CHD1L,chromodomain helicase DNA binding protein 1 like,0.3209045780474351,,0.0,0.0,,0.0,0.0,0.0,,,0.3088050000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000114861,FOXP1,forkhead box P1,-0.9024820739106454,,0.0,0.0,,0.0,0.0,0.0,,-0.9249791231689573,0.859675,0.0,-1.0,-1.0,0.0,,
ENSG00000196428,TSC22D2,TSC22 domain family member 2,-0.943519029233315,,0.0,0.0,,0.0,0.0,0.0,,-0.3443964424868095,0.2195749999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000152409,JMY,"junction mediating and regulatory protein, p53 cofactor",-0.5068946497517925,,0.0,0.0,,0.0,0.0,0.0,,,0.3522249999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000184588,PDE4B,phosphodiesterase 4B,-0.8223938223938224,1.0,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.7027944885547068,0.8573349999999997,-0.2493200000000001,-1.0,0.5,0.0,,
ENSG00000107864,CPEB3,cytoplasmic polyadenylation element binding protein 3,-0.5884169884169884,,0.0,0.0,,0.0,1.0,0.0,,-0.7110778646808852,0.87106,0.0,-1.0,0.5,0.0,,
ENSG00000205693,MANSC4,MANSC domain containing 4,0.6399338113623827,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,,
ENSG00000166949,SMAD3,SMAD family member 3,-0.8234969663541092,,1.0,0.0,,1.0,0.0,0.0,,-0.87635095247127,1.0,-0.8058824999999998,-1.0,-1.0,0.0,255.0,
ENSG00000198355,PIM3,"Pim-3 proto-oncogene, serine/threonine kinase",0.0574738003309431,1.0,1.0,0.0,,1.0,0.0,0.0,0.15,,0.7852750000000001,-0.1487725000000001,-1.0,-1.0,0.0,,
ENSG00000196950,SLC39A10,solute carrier family 39 member 10,-0.8643132928847215,,0.0,0.0,,0.0,1.0,0.0,,-0.0081772399910765,0.3682299999999998,0.0,-1.0,0.5,0.0,,
ENSG00000073711,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,-0.1351351351351351,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.2782600000000002,0.0,0.0,0.75,0.0,,
ENSG00000136231,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3,-0.958742415885273,,0.0,0.0,,0.0,0.0,0.0,,-0.0114538181983597,0.82729,-0.33506,0.5,0.5,0.0,,
ENSG00000188211,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1,0.4857142857142857,,0.0,0.0,,0.0,1.0,0.0,,,,0.0,0.0,0.5,0.0,,
ENSG00000100796,PPP4R3A,protein phosphatase 4 regulatory subunit 3A,-0.914726971869829,,0.0,0.0,,0.0,0.0,0.0,,,0.8859549999999998,-0.3217275,-1.0,-1.0,0.0,,
ENSG00000118473,SGIP1,SH3GL interacting endocytic adaptor 1,-0.760838389409818,,0.0,0.0,,0.0,0.0,0.0,,-0.583336492266285,0.7403399999999998,0.0,0.0,1.0,0.0,,
ENSG00000173253,DMRT2,doublesex and mab-3 related transcription factor 2,0.4876999448428019,,0.0,0.0,,0.0,0.0,0.0,,-0.6437540096134375,0.2067749999999996,0.0,0.0,0.75,0.0,,
ENSG00000072858,SIDT1,SID1 transmembrane family member 1,0.410369553226696,,0.0,0.0,,0.0,0.0,0.0,,-0.2122763534834562,0.5828299999999998,0.0,0.0,0.5,0.0,,
ENSG00000123080,CDKN2C,cyclin dependent kinase inhibitor 2C,-0.0505239933811362,,0.0,0.0,,0.0,0.0,0.0,,-0.7296195844104209,0.6130949999999998,0.0,-1.0,0.5,0.0,255.0,
ENSG00000169507,SLC38A11,solute carrier family 38 member 11,0.7278543849972421,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,,
ENSG00000021645,NRXN3,neurexin 3,-0.8721456150027579,,0.0,0.0,,0.0,0.0,0.0,,,0.9076999999999998,-0.1549974999999999,0.0,0.5,0.0,,
ENSG00000189056,RELN,reelin,-0.9053502482073912,,0.0,0.0,,0.0,0.0,1.0,,-0.9282791764725146,0.76156,,0.5,0.75,0.0,,
ENSG00000065325,GLP2R,glucagon like peptide 2 receptor,0.5430777716492001,,0.0,0.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.5,0.0,,
ENSG00000081189,MEF2C,myocyte enhancer factor 2C,-0.9488141202426916,,0.0,0.0,,0.0,0.0,0.0,,-0.9435314113849566,0.6828749999999999,-0.0697675,-1.0,0.5,0.0,,
ENSG00000075420,FNDC3B,fibronectin type III domain containing 3B,-0.9748483177054604,,0.0,0.0,,0.0,0.0,0.0,,-0.727691119891661,0.6511650000000003,0.0,-1.0,-1.0,0.0,,
ENSG00000119242,CCDC92,coiled-coil domain containing 92,-0.3835631549917264,,0.0,0.0,,0.0,0.0,0.0,,-0.8853089570611552,0.1087600000000001,0.0,-1.0,0.5,0.0,,
ENSG00000163618,CADPS,calcium dependent secretion activator,-0.7449531163816878,,0.0,0.0,,0.0,0.0,0.0,,-0.6275347664488351,,,0.0,0.5,0.0,,
ENSG00000188452,CERKL,CERK like autophagy regulator,0.6300055157198015,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.6958246629440809,0.0,0.0,0.5,0.5,0.0,,
ENSG00000108669,CYTH1,cytohesin 1,-0.7790402647545505,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.8492449999999998,-0.5917075,-1.0,-1.0,0.0,,
ENSG00000103932,RPAP1,RNA polymerase II associated protein 1,-0.1596249310535025,,0.0,0.0,,0.0,0.0,0.0,,,0.0057450000000002,,-1.0,-1.0,-1.0,,
ENSG00000168081,PNOC,prepronociceptin,0.2430226144511857,,0.0,0.0,255.0,0.0,0.0,1.0,,,0.0625,0.0,0.5,0.75,0.0,,
ENSG00000165392,WRN,WRN RecQ like helicase,-0.1200220628792057,1.0,1.0,0.0,,1.0,0.0,0.0,,-0.9280537727424942,0.0,0.0,-1.0,-1.0,0.0,,
