target_id,target_symbol,target_name,association_score,positive_tier,label,label_name,label_source,label_rule,label_version,disease_id,disease_name
ENSG00000085978,ATG16L1,autophagy related 16 like 1,0.4009369816451607,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000101384,JAG1,jagged canonical Notch ligand 1,0.4007840172830917,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000184304,PRKD1,protein kinase D1,0.4004761562201954,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000152214,RIT2,Ras like without CAAX 2,0.4004207613225661,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000184185,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,0.4001086658668591,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000185008,ROBO2,roundabout guidance receptor 2,0.399992690600728,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000134460,IL2RA,interleukin 2 receptor subunit alpha,0.399521114566649,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000197134,ZNF257,zinc finger protein 257,0.3993149287651989,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000185920,PTCH1,patched 1,0.3990864125147249,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000174327,SLC16A13,solute carrier family 16 member 13,0.3988374047132273,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000078237,TIGAR,TP53 induced glycolysis regulatory phosphatase,0.3987054447024946,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000145725,PPIP5K2,diphosphoinositol pentakisphosphate kinase 2,0.3986225708920531,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000116273,PHF13,PHD finger protein 13,0.3983385583941338,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000064205,CCN5,cellular communication network factor 5,0.3979204797793298,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000165671,NSD1,nuclear receptor binding SET domain protein 1,0.3979167886846087,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000073756,PTGS2,prostaglandin-endoperoxide synthase 2,0.3978417496122045,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000112033,PPARD,peroxisome proliferator activated receptor delta,0.3976905276397999,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000129083,COPB1,coat protein complex I subunit beta 1,0.3975623179151888,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000095015,MAP3K1,mitogen-activated protein kinase kinase kinase 1,0.397411472820308,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000072310,SREBF1,sterol regulatory element binding transcription factor 1,0.3968813432418157,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000197467,COL13A1,collagen type XIII alpha 1 chain,0.3963661085646427,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000215644,GCGR,glucagon receptor,0.3963641632451852,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000154269,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3,0.3962130693918248,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000148123,PLPPR1,phospholipid phosphatase related 1,0.3961704616868737,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000205356,TECPR1,tectonin beta-propeller repeat containing 1,0.3960907619372699,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000082438,COBLL1,cordon-bleu WH2 repeat protein like 1,0.3955679635678213,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000162341,TPCN2,two pore segment channel 2,0.3948165461272429,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000055955,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4,0.3941743307406911,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000007171,NOS2,nitric oxide synthase 2,0.3940279178819834,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000278311,GGNBP2,gametogenetin binding protein 2,0.3937242599061363,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000121671,CRY2,cryptochrome circadian regulator 2,0.3933168102652702,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000160299,PCNT,pericentrin,0.3929088340954342,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000117280,RAB29,"RAB29, member RAS oncogene family",0.392213994216991,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000184371,CSF1,colony stimulating factor 1,0.3921934085658997,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000152270,PDE3B,phosphodiesterase 3B,0.3919123707023857,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000165029,ABCA1,ATP binding cassette subfamily A member 1,0.3916238458632042,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000101187,SLCO4A1,solute carrier organic anion transporter family member 4A1,0.3914569461861749,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000198597,ZNF536,zinc finger protein 536,0.3912208039138466,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000169925,BRD3,bromodomain containing 3,0.3904317637415777,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000138081,FBXO11,F-box protein 11,0.3902700132166312,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000115267,IFIH1,interferon induced with helicase C domain 1,0.390261652641401,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000134363,FST,follistatin,0.3901092104474015,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000164574,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10,0.3899428661969093,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000100284,TOM1,target of myb1 membrane trafficking protein,0.3899082913431183,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000183579,ZNRF3,zinc and ring finger 3,0.3898433431746916,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000149256,TENM4,teneurin transmembrane protein 4,0.3896901748487271,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000162924,REL,"REL proto-oncogene, NF-kB subunit",0.3895915498670945,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000111252,SH2B3,SH2B adaptor protein 3,0.3884478853652723,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000164916,FOXK1,forkhead box K1,0.3881114280180317,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000141452,RMC1,regulator of MON1-CCZ1,0.3879020331686376,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000138190,EXOC6,exocyst complex component 6,0.3878602080510184,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000102572,STK24,serine/threonine kinase 24,0.3875482388597759,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000219438,TAFA5,TAFA chemokine like family member 5,0.3874236401894123,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000169946,ZFPM2,"zinc finger protein, FOG family member 2",0.3872299013523313,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000108255,CRYBA1,crystallin beta A1,0.3870531338477792,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000197381,ADARB1,adenosine deaminase RNA specific B1,0.3868389824807929,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000162104,ADCY9,adenylate cyclase 9,0.3867488688068036,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000127152,BCL11B,BCL11 transcription factor B,0.3867261664939383,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000145147,SLIT2,slit guidance ligand 2,0.3861482555470656,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000126266,FFAR1,free fatty acid receptor 1,0.3855614303136258,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000136634,IL10,interleukin 10,0.3851652541757902,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000145692,BHMT,betaine--homocysteine S-methyltransferase,0.3839923486861513,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000081177,EXD2,exonuclease 3'-5' domain containing 2,0.3838590043859705,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000157150,TIMP4,TIMP metallopeptidase inhibitor 4,0.3834289239143624,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000018625,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,0.3833595369055501,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000147862,NFIB,nuclear factor I B,0.3822525000651373,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000136014,USP44,ubiquitin specific peptidase 44,0.3820933519865513,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000244405,ETV5,ETS variant transcription factor 5,0.3811059279325394,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000112715,VEGFA,vascular endothelial growth factor A,0.3809341451928213,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000112699,GMDS,"GDP-mannose 4,6-dehydratase",0.380722698778917,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000091157,WDR7,WD repeat domain 7,0.3806623736952841,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000121691,CAT,catalase,0.3805974096144089,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000106631,MYL7,myosin light chain 7,0.379669743455462,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000182333,LIPF,"lipase F, gastric type",0.379525673836707,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000175535,PNLIP,pancreatic lipase,0.3793139786972651,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000020633,RUNX3,RUNX family transcription factor 3,0.3785707844948855,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000197386,HTT,huntingtin,0.3774911266852511,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000095303,PTGS1,prostaglandin-endoperoxide synthase 1,0.3774477517628999,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000141252,VPS53,VPS53 subunit of GARP complex,0.3773067604794663,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000187391,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",0.3765939030541987,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000112531,QKI,"QKI, KH domain containing RNA binding",0.3760942923960629,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000015520,NPC1L1,NPC1 like intracellular cholesterol transporter 1,0.3760116102009072,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000107651,SEC23IP,SEC23 interacting protein,0.3758217062198599,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000213066,CEP43,centrosomal protein 43,0.3753181714512962,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000008083,JARID2,jumonji and AT-rich interaction domain containing 2,0.3747615540100326,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000183873,SCN5A,sodium voltage-gated channel alpha subunit 5,0.3746735257125937,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000179133,C10orf67,chromosome 10 open reading frame 67,0.3742056330959216,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000157823,AP3S2,adaptor related protein complex 3 subunit sigma 2,0.374084004479212,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000198670,LPA,lipoprotein(a),0.3739801024989211,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000007314,SCN4A,sodium voltage-gated channel alpha subunit 4,0.3736571811122108,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000164588,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,0.3735915304502568,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000241878,PISD,phosphatidylserine decarboxylase,0.3735901582254414,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000184640,SEPTIN9,septin 9,0.3724120472370792,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000131242,RAB11FIP4,RAB11 family interacting protein 4,0.3721705437771304,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000134243,SORT1,sortilin 1,0.3721149917474857,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000168137,SETD5,SET domain containing 5,0.3709899628566163,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000104081,BMF,Bcl2 modifying factor,0.3708451605763107,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000112561,TFEB,transcription factor EB,0.3708333542218253,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000169344,UMOD,uromodulin,0.3705232582893738,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000179588,ZFPM1,"zinc finger protein, FOG family member 1",0.3704020830521152,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000183682,BMP8A,bone morphogenetic protein 8a,0.3698979174860486,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000145569,OTULINL,OTU deubiquitinase with linear linkage specificity like,0.3696776272397944,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000187240,DYNC2H1,dynein cytoplasmic 2 heavy chain 1,0.3696327907385118,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000064651,SLC12A2,solute carrier family 12 member 2,0.3692047769865013,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000149294,NCAM1,neural cell adhesion molecule 1,0.3691628525197669,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000002726,AOC1,amine oxidase copper containing 1,0.368529642501024,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000086205,FOLH1,folate hydrolase 1,0.3684961022967356,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000166224,SGPL1,sphingosine-1-phosphate lyase 1,0.3684411732933387,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000184730,APOBR,apolipoprotein B receptor,0.3682243624085634,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
